<doc id="bv_doc_id__39" attrs="word lemma type">
Protokoll	bv_doc_id__39_d28e307
Klasse	bv_doc_id__39_d28e7187
und	bv_doc_id__39_d28e7189
wer	bv_doc_id__39_d28e7191
den	bv_doc_id__39_d28e7193
Lehrplan	bv_doc_id__39_d28e7196
festzusetzen	bv_doc_id__39_d28e7198
hätte	bv_doc_id__39_d28e7200
<g/>
,	
meint	bv_doc_id__39_d28e7204
AbgeordnetersSeipel	bv_doc_id__39_d28e7206
<g/>
,	
daß	bv_doc_id__39_d28e7211
in	bv_doc_id__39_d28e7213
einem	bv_doc_id__39_d28e7215
Bundesstaat	bv_doc_id__39_d28e7217
den	bv_doc_id__39_d28e7219
Ländern	bv_doc_id__39_d28e7222
nicht	bv_doc_id__39_d28e7224
das	bv_doc_id__39_d28e7226
Recht	bv_doc_id__39_d28e7228
genommen	bv_doc_id__39_d28e7230
werden	bv_doc_id__39_d28e7232
könne	bv_doc_id__39_d28e7235
<g/>
,	
das	bv_doc_id__39_d28e7239
Schulwesen	bv_doc_id__39_d28e7241
im	bv_doc_id__39_d28e7243
Lande	bv_doc_id__39_d28e7245
den	bv_doc_id__39_d28e7248
Bedürfnissen	bv_doc_id__39_d28e7250
der	bv_doc_id__39_d28e7252
Bevölkerung	bv_doc_id__39_d28e7254
anzupassen	bv_doc_id__39_d28e7256
<g/>
.	
An	bv_doc_id__39_d28e7261
praktischen	bv_doc_id__39_d28e7263
Beispielen	bv_doc_id__39_d28e7265
erörtert	bv_doc_id__39_d28e7267
hingegen	bv_doc_id__39_d28e7269
Präsident	bv_doc_id__39_d28e7271
seitz	bv_doc_id__39_d28e7274
die	bv_doc_id__39_d28e7276
Nachteile	bv_doc_id__39_d28e7278
für	bv_doc_id__39_d28e7280
die	bv_doc_id__39_d28e7282
Kinder	bv_doc_id__39_d28e7284
der	bv_doc_id__39_d28e7287
Arbeiterbevölkerung	bv_doc_id__39_d28e7289
<g/>
,	
die	bv_doc_id__39_d28e7293
in	bv_doc_id__39_d28e7295
Uabersiedlungsfällen	bv_doc_id__39_d28e7297
wegen	bv_doc_id__39_d28e7300
der	bv_doc_id__39_d28e7302
grossen	bv_doc_id__39_d28e7304
Unterschiede	bv_doc_id__39_d28e7306
des	bv_doc_id__39_d28e7308
Lehrplanes	bv_doc_id__39_d28e7310
nicht	bv_doc_id__39_d28e7313
in	bv_doc_id__39_d28e7315
die	bv_doc_id__39_d28e7317
ihrem	bv_doc_id__39_d28e7319
Alter	bv_doc_id__39_d28e7321
entsprechende	bv_doc_id__39_d28e7323
Klasse	bv_doc_id__39_d28e7326
aufgenommen	bv_doc_id__39_d28e7328
verden	bv_doc_id__39_d28e7330
können	bv_doc_id__39_d28e7332
<g/>
.	
Es	bv_doc_id__39_d28e7336
sei	bv_doc_id__39_d28e7339
eine	bv_doc_id__39_d28e7341
begründete	bv_doc_id__39_d28e7343
Klage	bv_doc_id__39_d28e7345
der	bv_doc_id__39_d28e7347
tschechischen	bv_doc_id__39_d28e7349
<g/>
.	
13-	bv_doc_id__39_d28e7356
Bevölkerung	bv_doc_id__39_d28e7358
gewesen	bv_doc_id__39_d28e7360
<g/>
,	
daß	bv_doc_id__39_d28e7365
ihre	bv_doc_id__39_d28e7367
Kinder	bv_doc_id__39_d28e7369
stets	bv_doc_id__39_d28e7371
um	bv_doc_id__39_d28e7373
ein	bv_doc_id__39_d28e7375
bis	bv_doc_id__39_d28e7378
zweiJahre	bv_doc_id__39_d28e7380
zurückgesetzt	bv_doc_id__39_d28e7382
werden	bv_doc_id__39_d28e7384
mußten	bv_doc_id__39_d28e7386
<g/>
.	
Durch	bv_doc_id__39_d28e7391
Zugeständnisse	bv_doc_id__39_d28e7393
auf	bv_doc_id__39_d28e7395
diesem	bv_doc_id__39_d28e7397
Gebiete	bv_doc_id__39_d28e7399
gebe	bv_doc_id__39_d28e7401
der	bv_doc_id__39_d28e7404
Stast	bv_doc_id__39_d28e7406
die	bv_doc_id__39_d28e7408
ganze	bv_doc_id__39_d28e7410
Schulreform	bv_doc_id__39_d28e7412
preis	bv_doc_id__39_d28e7414
<g/>
.	
Abgeordneter	bv_doc_id__39_d28e7419
Seipel	bv_doc_id__39_d28e7421
findet	bv_doc_id__39_d28e7423
auf	bv_doc_id__39_d28e7425
Grund	bv_doc_id__39_d28e7427
seiner	bv_doc_id__39_d28e7430
Erfahrungen	bv_doc_id__39_d28e7432
als	bv_doc_id__39_d28e7434
Lehrer	bv_doc_id__39_d28e7436
<g/>
-	
10	bv_doc_id__39_d28e7440
Jahre	bv_doc_id__39_d28e7443
an	bv_doc_id__39_d28e7445
der	bv_doc_id__39_d28e7447
Volksschule	bv_doc_id__39_d28e7449
<g/>
,	
6	bv_doc_id__39_d28e7453
Jah	bv_doc_id__39_d28e7456
re	bv_doc_id__39_d28e7458
an	bv_doc_id__39_d28e7460
Mittelschulen	bv_doc_id__39_d28e7462
und	bv_doc_id__39_d28e7464
mehreJahre	bv_doc_id__39_d28e7466
als	bv_doc_id__39_d28e7469
Schulinspekter	bv_doc_id__39_d28e7471
<g/>
-	
die	bv_doc_id__39_d28e7475
Gefahr	bv_doc_id__39_d28e7477
<g/>
,	
daß	bv_doc_id__39_d28e7482
ein	bv_doc_id__39_d28e7484
Kind	bv_doc_id__39_d28e7486
nicht	bv_doc_id__39_d28e7488
in	bv_doc_id__39_d28e7490
die	bv_doc_id__39_d28e7492
seinem	bv_doc_id__39_d28e7495
Aiter	bv_doc_id__39_d28e7497
entsprechende	bv_doc_id__39_d28e7499
Klasse	bv_doc_id__39_d28e7501
aufgenommen	bv_doc_id__39_d28e7503
werden	bv_doc_id__39_d28e7505
könnte	bv_doc_id__39_d28e7508
<g/>
,	
sehr	bv_doc_id__39_d28e7512
gering	bv_doc_id__39_d28e7514
<g/>
,	
wenn	bv_doc_id__39_d28e7518
die	bv_doc_id__39_d28e7521
Schulen	bv_doc_id__39_d28e7523
und	bv_doc_id__39_d28e7525
die	bv_doc_id__39_d28e7527
Schulaufsichtsbehörden	bv_doc_id__39_d28e7529
einheitlich	bv_doc_id__39_d28e7531
eingerichtet	bv_doc_id__39_d28e7534
sind	bv_doc_id__39_d28e7536
<g/>
.	
Auch	bv_doc_id__39_d28e7540
jetzt	bv_doc_id__39_d28e7542
muß	bv_doc_id__39_d28e7544
die	bv_doc_id__39_d28e7547
Schuleinrichtung	bv_doc_id__39_d28e7549
je	bv_doc_id__39_d28e7551
nach	bv_doc_id__39_d28e7553
den	bv_doc_id__39_d28e7555
ortlichen	bv_doc_id__39_d28e7557
Verhältnissen	bv_doc_id__39_d28e7560
verschieden	bv_doc_id__39_d28e7562
sein	bv_doc_id__39_d28e7564
<g/>
.	
Eine	bv_doc_id__39_d28e7568
kleine	bv_doc_id__39_d28e7570
Gemeinde	bv_doc_id__39_d28e7573
sei	bv_doc_id__39_d28e7575
nicht	bv_doc_id__39_d28e7577
in	bv_doc_id__39_d28e7579
der	bv_doc_id__39_d28e7581
lage	bv_doc_id__39_d28e7583
<g/>
,	
achtklassige	bv_doc_id__39_d28e7588
Schulen	bv_doc_id__39_d28e7590
zu	bv_doc_id__39_d28e7592
errichten	bv_doc_id__39_d28e7594
<g/>
,	
andrerseits	bv_doc_id__39_d28e7599
hat	bv_doc_id__39_d28e7601
man	bv_doc_id__39_d28e7603
bei	bv_doc_id__39_d28e7605
den	bv_doc_id__39_d28e7607
Aufnahmsprüfungen	bv_doc_id__39_d28e7609
in	bv_doc_id__39_d28e7612
die	bv_doc_id__39_d28e7614
Mittelschulen	bv_doc_id__39_d28e7616
oft	bv_doc_id__39_d28e7618
die	bv_doc_id__39_d28e7620
Erfahrung	bv_doc_id__39_d28e7622
gemacht	bv_doc_id__39_d28e7625
<g/>
,	
daß	bv_doc_id__39_d28e7629
Schüler	bv_doc_id__39_d28e7631
zweiklassiger	bv_doc_id__39_d28e7633
Schulen	bv_doc_id__39_d28e7635
besser	bv_doc_id__39_d28e7638
vorbereitet	bv_doc_id__39_d28e7640
waren	bv_doc_id__39_d28e7642
als	bv_doc_id__39_d28e7644
solche	bv_doc_id__39_d28e7646
mehrklassiger	bv_doc_id__39_d28e7648
<g/>
.	
Selbst	bv_doc_id__39_d28e7653
bei	bv_doc_id__39_d28e7655
den	bv_doc_id__39_d28e7657
Mädchenlyzeen	bv_doc_id__39_d28e7659
<g/>
,	
deren	bv_doc_id__39_d28e7664
Lehrgang	bv_doc_id__39_d28e7666
überaus	bv_doc_id__39_d28e7668
verschieden	bv_doc_id__39_d28e7670
ist	bv_doc_id__39_d28e7672
<g/>
,	
stets	bv_doc_id__39_d28e7677
hatesichlein	bv_doc_id__39_d28e7679
Ausgleich	bv_doc_id__39_d28e7681
erzielen	bv_doc_id__39_d28e7683
lassen	bv_doc_id__39_d28e7685
<g/>
.	
Wenn	bv_doc_id__39_d28e7690
auf	bv_doc_id__39_d28e7692
dem	bv_doc_id__39_d28e7694
Gebiete	bv_doc_id__39_d28e7696
der	bv_doc_id__39_d28e7698
Schulreferm	bv_doc_id__39_d28e7700
die	bv_doc_id__39_d28e7703
grundsätzliche	bv_doc_id__39_d28e7705
Gesetzgebung	bv_doc_id__39_d28e7707
Bundessache	bv_doc_id__39_d28e7709
wird	bv_doc_id__39_d28e7711
<g/>
,	
so	bv_doc_id__39_d28e7716
bedeute	bv_doc_id__39_d28e7718
das	bv_doc_id__39_d28e7720
nicht	bv_doc_id__39_d28e7722
ihre	bv_doc_id__39_d28e7724
Ausschließunge	bv_doc_id__39_d28e7726
sondern	bv_doc_id__39_d28e7729
bloß	bv_doc_id__39_d28e7731
Eine	bv_doc_id__39_d28e7733
Verlangsamung	bv_doc_id__39_d28e7735
der	bv_doc_id__39_d28e7737
Tempos	bv_doc_id__39_d28e7739
<g/>
,	
was	bv_doc_id__39_d28e7744
vom	bv_doc_id__39_d28e7746
pädagegischen	bv_doc_id__39_d28e7748
Standpunkte	bv_doc_id__39_d28e7750
nur	bv_doc_id__39_d28e7752
zu	bv_doc_id__39_d28e7755
begrüssen	bv_doc_id__39_d28e7757
wär«	bv_doc_id__39_d28e7759
<g/>
,	
Denn	bv_doc_id__39_d28e7763
gerade	bv_doc_id__39_d28e7765
auf	bv_doc_id__39_d28e7768
diesem	bv_doc_id__39_d28e7770
Gebiet	bv_doc_id__39_d28e7772
seien	bv_doc_id__39_d28e7774
jeweils	bv_doc_id__39_d28e7776
Schlagwerte	bv_doc_id__39_d28e7778
maßgebend	bv_doc_id__39_d28e7781
<g/>
,	
die	bv_doc_id__39_d28e7785
erfahrungsgemäß	bv_doc_id__39_d28e7787
schen	bv_doc_id__39_d28e7789
nach	bv_doc_id__39_d28e7791
kurzer	bv_doc_id__39_d28e7794
<g/>
,	
Zeit	bv_doc_id__39_d28e7798
überholt	bv_doc_id__39_d28e7800
sind	bv_doc_id__39_d28e7802
<g/>
.	
Die	bv_doc_id__39_d28e7807
Gefahr	bv_doc_id__39_d28e7809
der	bv_doc_id__39_d28e7811
Ungleichheit	bv_doc_id__39_d28e7813
des	bv_doc_id__39_d28e7815
Lehrplanes	bv_doc_id__39_d28e7817
wird	bv_doc_id__39_d28e7820
auf	bv_doc_id__39_d28e7822
sozieldemokratischer	bv_doc_id__39_d28e7824
Seite	bv_doc_id__39_d28e7826
entschieden	bv_doc_id__39_d28e7828
überschätzt	bv_doc_id__39_d28e7830
<g/>
.	
Es	bv_doc_id__39_d28e7835
kommt	bv_doc_id__39_d28e7837
auch	bv_doc_id__39_d28e7839
jetzt	bv_doc_id__39_d28e7841
vor	bv_doc_id__39_d28e7843
<g/>
,	
daß	bv_doc_id__39_d28e7848
Kinder	bv_doc_id__39_d28e7850
von	bv_doc_id__39_d28e7852
Deutschland	bv_doc_id__39_d28e7854
nach	bv_doc_id__39_d28e7856
Oesterreich	bv_doc_id__39_d28e7859
übersiedeln	bv_doc_id__39_d28e7861
und	bv_doc_id__39_d28e7863
trotzdem	bv_doc_id__39_d28e7865
mitkemmenDie	bv_doc_id__39_d28e7867
Länder	bv_doc_id__39_d28e7869
wollen	bv_doc_id__39_d28e7872
nicht	bv_doc_id__39_d28e7874
zulassen	bv_doc_id__39_d28e7876
<g/>
,	
daß	bv_doc_id__39_d28e7880
Lehrer	bv_doc_id__39_d28e7882
in	bv_doc_id__39_d28e7885
Gegenden	bv_doc_id__39_d28e7887
geschickt	bv_doc_id__39_d28e7889
werden	bv_doc_id__39_d28e7891
<g/>
,	
die	bv_doc_id__39_d28e7895
dart	bv_doc_id__39_d28e7898
frand	bv_doc_id__39_d28e7900
sind	bv_doc_id__39_d28e7902
und	bv_doc_id__39_d28e7904
nicht	bv_doc_id__39_d28e7906
einmal	bv_doc_id__39_d28e7908
die	bv_doc_id__39_d28e7911
Keimatkunde	bv_doc_id__39_d28e7913
unterrichten	bv_doc_id__39_d28e7915
können	bv_doc_id__39_d28e7917
<g/>
.	
Außerdem	bv_doc_id__39_d28e7921
sind	bv_doc_id__39_d28e7924
die	bv_doc_id__39_d28e7926
Lehrer	bv_doc_id__39_d28e7928
in	bv_doc_id__39_d28e7930
kleinen	bv_doc_id__39_d28e7932
und	bv_doc_id__39_d28e7934
entlegenen	bv_doc_id__39_d28e7937
Gemeinden	bv_doc_id__39_d28e7939
Träger	bv_doc_id__39_d28e7941
der	bv_doc_id__39_d28e7943
Intelligenz	bv_doc_id__39_d28e7945
und	bv_doc_id__39_d28e7947
die	bv_doc_id__39_d28e7950
Länder	bv_doc_id__39_d28e7952
verwahren	bv_doc_id__39_d28e7954
sich	bv_doc_id__39_d28e7956
dagegen	bv_doc_id__39_d28e7958
<g/>
,	
daß	bv_doc_id__39_d28e7963
die	bv_doc_id__39_d28e7965
Verhältnisse	bv_doc_id__39_d28e7967
im	bv_doc_id__39_d28e7969
Lande	bv_doc_id__39_d28e7971
von	bv_doc_id__39_d28e7973
einer	bv_doc_id__39_d28e7976
Zentrals	bv_doc_id__39_d28e7978
aus	bv_doc_id__39_d28e7980
auf	bv_doc_id__39_d28e7982
diesem	bv_doc_id__39_d28e7984
Rege	bv_doc_id__39_d28e7986
einheitlich	bv_doc_id__39_d28e7989
bgeinflußt	bv_doc_id__39_d28e7991
werden	bv_doc_id__39_d28e7993
<g/>
.	
24.	bv_doc_id__39_d28e7999
Auf	bv_doc_id__39_d28e8002
Anfrage	bv_doc_id__39_d28e8004
des	bv_doc_id__39_d28e8006
Vargitzenden	bv_doc_id__39_d28e8008
stellt	bv_doc_id__39_d28e8010
Abgeordneter	bv_doc_id__39_d28e8012
Dr	bv_doc_id__39_d28e8015
<g/>
.	
Seipel	bv_doc_id__39_d28e8019
fest	bv_doc_id__39_d28e8021
<g/>
,	
daß	bv_doc_id__39_d28e8025
seine	bv_doc_id__39_d28e8028
Partei	bv_doc_id__39_d28e8030
die	bv_doc_id__39_d28e8032
Frage	bv_doc_id__39_d28e8034
der	bv_doc_id__39_d28e8036
Sorgenkinder	bv_doc_id__39_d28e8038
mit	bv_doc_id__39_d28e8041
der	bv_doc_id__39_d28e8043
Erklärung	bv_doc_id__39_d28e8045
über	bv_doc_id__39_d28e8047
die	bv_doc_id__39_d28e8049
Hilfsschulen	bv_doc_id__39_d28e8051
für	bv_doc_id__39_d28e8054
erledigt	bv_doc_id__39_d28e8056
erachtet	bv_doc_id__39_d28e8058
<g/>
.	
Die	bv_doc_id__39_d28e8062
fachlichen	bv_doc_id__39_d28e8064
Zentrallehranstalten	bv_doc_id__39_d28e8067
sowie	bv_doc_id__39_d28e8069
die	bv_doc_id__39_d28e8071
Staatserziehungsanstalten	bv_doc_id__39_d28e8073
seien	bv_doc_id__39_d28e8075
bereits	bv_doc_id__39_d28e8077
zugestanden	bv_doc_id__39_d28e8080
<g/>
,	
doch	bv_doc_id__39_d28e8084
bestünden	bv_doc_id__39_d28e8086
noch	bv_doc_id__39_d28e8088
Bedenken	bv_doc_id__39_d28e8090
bezüglich	bv_doc_id__39_d28e8093
der	bv_doc_id__39_d28e8095
Lehrerbildung	bv_doc_id__39_d28e8097
und	bv_doc_id__39_d28e8099
der	bv_doc_id__39_d28e8101
Schulbücher	bv_doc_id__39_d28e8103
<g/>
.	
Unterstaatseskretär	bv_doc_id__39_d28e8108
Glockel	bv_doc_id__39_d28e8110
hat	bv_doc_id__39_d28e8112
mitgeteilt	bv_doc_id__39_d28e8114
<g/>
,	
daß	bv_doc_id__39_d28e8119
für	bv_doc_id__39_d28e8121
die	bv_doc_id__39_d28e8123
Ausarbeitung	bv_doc_id__39_d28e8125
der	bv_doc_id__39_d28e8127
Schulbücher	bv_doc_id__39_d28e8129
ein	bv_doc_id__39_d28e8132
ganz	bv_doc_id__39_d28e8134
neues	bv_doc_id__39_d28e8136
Verfahren	bv_doc_id__39_d28e8138
eingeleitet	bv_doc_id__39_d28e8140
wird	bv_doc_id__39_d28e8142
<g/>
,	
wobei	bv_doc_id__39_d28e8147
man	bv_doc_id__39_d28e8149
den	bv_doc_id__39_d28e8151
Bedürfnissen	bv_doc_id__39_d28e8153
der	bv_doc_id__39_d28e8155
Länder	bv_doc_id__39_d28e8158
besonders	bv_doc_id__39_d28e8160
Rechnung	bv_doc_id__39_d28e8162
zu	bv_doc_id__39_d28e8164
tragen	bv_doc_id__39_d28e8166
sucht	bv_doc_id__39_d28e8168
<g/>
.	
Nach	bv_doc_id__39_d28e8173
Erledigung	bv_doc_id__39_d28e8175
der	bv_doc_id__39_d28e8177
einschlägigen	bv_doc_id__39_d28e8179
Vorarbeiten	bv_doc_id__39_d28e8181
werde	bv_doc_id__39_d28e8184
man	bv_doc_id__39_d28e8186
weiter	bv_doc_id__39_d28e8188
verhandeln	bv_doc_id__39_d28e8190
können	bv_doc_id__39_d28e8192
<g/>
.	
Präsident	bv_doc_id__39_d28e8197
Seitz	bv_doc_id__39_d28e8199
bemerkt	bv_doc_id__39_d28e8201
hiezu	bv_doc_id__39_d28e8203
<g/>
,	
daß	bv_doc_id__39_d28e8207
Lehrerbildung	bv_doc_id__39_d28e8210
und	bv_doc_id__39_d28e8212
Approbation	bv_doc_id__39_d28e8214
der	bv_doc_id__39_d28e8216
Lehrbücher	bv_doc_id__39_d28e8218
in	bv_doc_id__39_d28e8220
den	bv_doc_id__39_d28e8223
Artikel	bv_doc_id__39_d28e8225
lo	bv_doc_id__39_d28e8227
eingereiht	bv_doc_id__39_d28e8229
werden	bv_doc_id__39_d28e8231
müssen	bv_doc_id__39_d28e8233
und	bv_doc_id__39_d28e8236
erklärt	bv_doc_id__39_d28e8238
<g/>
,	
daß	bv_doc_id__39_d28e8242
es	bv_doc_id__39_d28e8244
sich	bv_doc_id__39_d28e8246
für	bv_doc_id__39_d28e8249
seine	bv_doc_id__39_d28e8251
Parter	bv_doc_id__39_d28e8253
darum	bv_doc_id__39_d28e8255
handelt	bv_doc_id__39_d28e8257
<g/>
,	
daß	bv_doc_id__39_d28e8262
für	bv_doc_id__39_d28e8264
die	bv_doc_id__39_d28e8266
Kinder	bv_doc_id__39_d28e8268
der	bv_doc_id__39_d28e8270
industriellen	bv_doc_id__39_d28e8272
Arbeiter	bv_doc_id__39_d28e8275
der	bv_doc_id__39_d28e8277
Schulerganismus	bv_doc_id__39_d28e8279
einheitlich	bv_doc_id__39_d28e8281
gestaltet	bv_doc_id__39_d28e8283
wird	bv_doc_id__39_d28e8285
<g/>
.	
Die	bv_doc_id__39_d28e8290
heutige	bv_doc_id__39_d28e8292
Verschiedenheit	bv_doc_id__39_d28e8294
der	bv_doc_id__39_d28e8296
Lehrpläne	bv_doc_id__39_d28e8298
<g/>
,	
die	bv_doc_id__39_d28e8303
bald	bv_doc_id__39_d28e8305
zyklisch	bv_doc_id__39_d28e8307
<g/>
,	
bald	bv_doc_id__39_d28e8311
stufenweise	bv_doc_id__39_d28e8314
aufgebaut	bv_doc_id__39_d28e8316
sind	bv_doc_id__39_d28e8318
<g/>
,	
bedeute	bv_doc_id__39_d28e8322
eine	bv_doc_id__39_d28e8324
unerträgliche	bv_doc_id__39_d28e8327
Schwierigkeit	bv_doc_id__39_d28e8329
<g/>
,	
weshalb	bv_doc_id__39_d28e8333
die	bv_doc_id__39_d28e8335
Lehrpläne	bv_doc_id__39_d28e8337
zentral	bv_doc_id__39_d28e8340
festgelegt	bv_doc_id__39_d28e8342
werden	bv_doc_id__39_d28e8344
müsgen	bv_doc_id__39_d28e8346
<g/>
.	
Es	bv_doc_id__39_d28e8350
sei	bv_doc_id__39_d28e8353
selbstverständlich	bv_doc_id__39_d28e8355
und	bv_doc_id__39_d28e8357
auch	bv_doc_id__39_d28e8359
von	bv_doc_id__39_d28e8361
der	bv_doc_id__39_d28e8363
Lehrerschaft	bv_doc_id__39_d28e8366
heineswegs	bv_doc_id__39_d28e8368
erstrebt	bv_doc_id__39_d28e8370
<g/>
,	
daß	bv_doc_id__39_d28e8374
Lehrer	bv_doc_id__39_d28e8376
aus	bv_doc_id__39_d28e8379
der	bv_doc_id__39_d28e8381
Stadt	bv_doc_id__39_d28e8383
in	bv_doc_id__39_d28e8385
Dörfer	bv_doc_id__39_d28e8387
kommen	bv_doc_id__39_d28e8389
und	bv_doc_id__39_d28e8392
umgekehrt	bv_doc_id__39_d28e8394
<g/>
.	
Seine	bv_doc_id__39_d28e8398
Partei	bv_doc_id__39_d28e8400
sehe	bv_doc_id__39_d28e8402
die	bv_doc_id__39_d28e8405
Schwierigkeit	bv_doc_id__39_d28e8407
darin	bv_doc_id__39_d28e8409
<g/>
,	
daß	bv_doc_id__39_d28e8413
auf	bv_doc_id__39_d28e8415
dem	bv_doc_id__39_d28e8418
Lande	bv_doc_id__39_d28e8420
zwei	bv_doc_id__39_d28e8422
Kulturfaktoren	bv_doc_id__39_d28e8424
einander	bv_doc_id__39_d28e8426
gegenüberstehen	bv_doc_id__39_d28e8428
<g/>
?	
der	bv_doc_id__39_d28e8433
Geistliche	bv_doc_id__39_d28e8435
und	bv_doc_id__39_d28e8437
der	bv_doc_id__39_d28e8439
Lehrer..	bv_doc_id__39_d28e8441
Da	bv_doc_id__39_d28e8444
aber	bv_doc_id__39_d28e8446
ersterer	bv_doc_id__39_d28e8448
in	bv_doc_id__39_d28e8450
einer	bv_doc_id__39_d28e8452
straffen	bv_doc_id__39_d28e8454
Berufserganisation	bv_doc_id__39_d28e8457
steht	bv_doc_id__39_d28e8459
und	bv_doc_id__39_d28e8461
von	bv_doc_id__39_d28e8463
einer	bv_doc_id__39_d28e8465
geistigen	bv_doc_id__39_d28e8467
Zentrale	bv_doc_id__39_d28e8470
seine	bv_doc_id__39_d28e8472
Heisungen	bv_doc_id__39_d28e8474
erhält	bv_doc_id__39_d28e8476
<g/>
,	
sei	bv_doc_id__39_d28e8480
es	bv_doc_id__39_d28e8483
nötig	bv_doc_id__39_d28e8485
<g/>
,	
auch	bv_doc_id__39_d28e8489
den	bv_doc_id__39_d28e8491
Lehrer	bv_doc_id__39_d28e8493
in	bv_doc_id__39_d28e8496
einen	bv_doc_id__39_d28e8498
größeren	bv_doc_id__39_d28e8500
Kulturkreis	bv_doc_id__39_d28e8502
einzubeziehen	bv_doc_id__39_d28e8504
<g/>
.	
Deshalb	bv_doc_id__39_d28e8509
verlangen	bv_doc_id__39_d28e8511
heute	bv_doc_id__39_d28e8513
alle	bv_doc_id__39_d28e8515
Lehrer	bv_doc_id__39_d28e8517
<g/>
,	
auch	bv_doc_id__39_d28e8522
die	bv_doc_id__39_d28e8524
konservativ	bv_doc_id__39_d28e8526
gesinnten	bv_doc_id__39_d28e8528
<g/>
,	
die	bv_doc_id__39_d28e8532
Verstaatlichung	bv_doc_id__39_d28e8535
<g/>
.	
Prof	bv_doc_id__39_d28e8539
<g/>
.	
Abg	bv_doc_id__39_d28e8543
<g/>
.	
Se	bv_doc_id__39_d28e8548
ip	bv_doc_id__39_d28e8550
el	bv_doc_id__39_d28e8552
glaubt	bv_doc_id__39_d28e8554
<g/>
,	
daß	bv_doc_id__39_d28e8558
den	bv_doc_id__39_d28e8561
Bedenken	bv_doc_id__39_d28e8563
bezüglich	bv_doc_id__39_d28e8565
der	bv_doc_id__39_d28e8567
Lehrplanverschiedenheit	bv_doc_id__39_d28e8569
durch	bv_doc_id__39_d28e8571
vernünftige	bv_doc_id__39_d28e8574
Regelung	bv_doc_id__39_d28e8576
abgeholfen	bv_doc_id__39_d28e8578
werden	bv_doc_id__39_d28e8580
könne	bv_doc_id__39_d28e8582
und	bv_doc_id__39_d28e8584
verweist	bv_doc_id__39_d28e8587
auf	bv_doc_id__39_d28e8589
die	bv_doc_id__39_d28e8591
Schwierigkeit	bv_doc_id__39_d28e8593
des	bv_doc_id__39_d28e8595
Uebertrittes	bv_doc_id__39_d28e8597
aus	bv_doc_id__39_d28e8600
einer	bv_doc_id__39_d28e8602
Diözese	bv_doc_id__39_d28e8604
in	bv_doc_id__39_d28e8606
eine	bv_doc_id__39_d28e8608
andere	bv_doc_id__39_d28e8610
<g/>
.	
Hisdurch	bv_doc_id__39_d28e8615
lebe	bv_doc_id__39_d28e8617
der	bv_doc_id__39_d28e8619
Geistliche	bv_doc_id__39_d28e8621
im	bv_doc_id__39_d28e8623
Gegensatz	bv_doc_id__39_d28e8626
zu	bv_doc_id__39_d28e8628
dem	bv_doc_id__39_d28e8630
Vergang	bv_doc_id__39_d28e8632
<g/>
,	
der	bv_doc_id__39_d28e8636
bei	bv_doc_id__39_d28e8639
den	bv_doc_id__39_d28e8641
Lehrern	bv_doc_id__39_d28e8643
geplant	bv_doc_id__39_d28e8645
gei	bv_doc_id__39_d28e8647
<g/>
,	
in	bv_doc_id__39_d28e8652
einem	bv_doc_id__39_d28e8654
viel	bv_doc_id__39_d28e8656
engeren	bv_doc_id__39_d28e8658
15	bv_doc_id__39_d28e8662
Bereich	bv_doc_id__39_d28e8667
<g/>
.	
Der	bv_doc_id__39_d28e8671
Vargitzende	bv_doc_id__39_d28e8673
findet	bv_doc_id__39_d28e8675
<g/>
,	
daß	bv_doc_id__39_d28e8680
hier	bv_doc_id__39_d28e8682
unüberbrückbare	bv_doc_id__39_d28e8684
Gegunsätss	bv_doc_id__39_d28e8686
einander	bv_doc_id__39_d28e8688
gegenüberstehen	bv_doc_id__39_d28e8691
<g/>
,	
Der	bv_doc_id__39_d28e8695
Beschluß	bv_doc_id__39_d28e8697
des	bv_doc_id__39_d28e8699
UnterausAnhusses	bv_doc_id__39_d28e8701
hat	bv_doc_id__39_d28e8704
alle	bv_doc_id__39_d28e8706
Agenden	bv_doc_id__39_d28e8708
als	bv_doc_id__39_d28e8710
Bundessache	bv_doc_id__39_d28e8712
erklärt	bv_doc_id__39_d28e8714
<g/>
.	
Hingegen	bv_doc_id__39_d28e8719
will	bv_doc_id__39_d28e8721
der	bv_doc_id__39_d28e8723
Vorschlag	bv_doc_id__39_d28e8725
der	bv_doc_id__39_d28e8727
chrietlichsozialen	bv_doc_id__39_d28e8730
Partei	bv_doc_id__39_d28e8732
dem	bv_doc_id__39_d28e8734
Bundnur	bv_doc_id__39_d28e8736
das	bv_doc_id__39_d28e8738
Hachschulwosen	bv_doc_id__39_d28e8740
belassen	bv_doc_id__39_d28e8743
<g/>
,	
Für	bv_doc_id__39_d28e8747
ein	bv_doc_id__39_d28e8749
Kompromik	bv_doc_id__39_d28e8751
auf	bv_doc_id__39_d28e8753
Grund	bv_doc_id__39_d28e8756
des	bv_doc_id__39_d28e8758
heutigen	bv_doc_id__39_d28e8760
Zustandes	bv_doc_id__39_d28e8762
sei	bv_doc_id__39_d28e8764
dieser	bv_doc_id__39_d28e8766
zu	bv_doc_id__39_d28e8769
unklar	bv_doc_id__39_d28e8771
<g/>
.	
Präsident	bv_doc_id__39_d28e8775
S	bv_doc_id__39_d28e8777
e	bv_doc_id__39_d28e8779
itz	bv_doc_id__39_d28e8782
