<doc id="bv_doc_id__5" attrs="word lemma type">
Erster	bv_doc_id__5_d38e564
Art.	bv_doc_id__5_d38e3967
30.	bv_doc_id__5_d38e3969
Der	bv_doc_id__5_d38e3974
Bundespräsident	bv_doc_id__5_d38e3976
darf	bv_doc_id__5_d38e3978
während	bv_doc_id__5_d38e3980
seiner	bv_doc_id__5_d38e3982
Amtstätigkeit	bv_doc_id__5_d38e3985
keiner	bv_doc_id__5_d38e3987
politischen	bv_doc_id__5_d38e3989
Körperschaft	bv_doc_id__5_d38e3991
angehören	bv_doc_id__5_d38e3993
und	bv_doc_id__5_d38e3995
keinen	bv_doc_id__5_d38e3998
anderen	bv_doc_id__5_d38e4000
Beruf	bv_doc_id__5_d38e4002
ausüben	bv_doc_id__5_d38e4004
<g/>
.	
Art.	bv_doc_id__5_d38e3967
30.	bv_doc_id__5_d38e3969
Der	bv_doc_id__5_d38e3974
Bundespräsident	bv_doc_id__5_d38e3976
darf	bv_doc_id__5_d38e3978
während	bv_doc_id__5_d38e3980
seiner	bv_doc_id__5_d38e3982
Amtstätigkeit	bv_doc_id__5_d38e3985
keiner	bv_doc_id__5_d38e3987
politischen	bv_doc_id__5_d38e3989
Körperschaft	bv_doc_id__5_d38e3991
angehören	bv_doc_id__5_d38e3993
und	bv_doc_id__5_d38e3995
keinen	bv_doc_id__5_d38e3998
anderen	bv_doc_id__5_d38e4000
Beruf	bv_doc_id__5_d38e4002
ausüben	bv_doc_id__5_d38e4004
<g/>
.	
Art.	bv_doc_id__5_d38e4014
31.	bv_doc_id__5_d38e4016
Eine	bv_doc_id__5_d38e4021
strafgerichtliche	bv_doc_id__5_d38e4023
Verfolgung	bv_doc_id__5_d38e4025
des	bv_doc_id__5_d38e4027
Bundespräsidenten	bv_doc_id__5_d38e4029
<g/>
-	
ausgenommen	bv_doc_id__5_d38e4034
das	bv_doc_id__5_d38e4036
Verfahren	bv_doc_id__5_d38e4038
vor	bv_doc_id__5_d38e4040
dem	bv_doc_id__5_d38e4042
Bundesverfassungsgericht	bv_doc_id__5_d38e4045
darf	bv_doc_id__5_d38e4047
nur	bv_doc_id__5_d38e4049
mit	bv_doc_id__5_d38e4051
Zustimmung	bv_doc_id__5_d38e4053
des	bv_doc_id__5_d38e4055
Bundestages	bv_doc_id__5_d38e4058
erfolgen	bv_doc_id__5_d38e4060
<g/>
.	
Zu	bv_doc_id__5_d38e4067
einem	bv_doc_id__5_d38e4069
solchen	bv_doc_id__5_d38e4071
Beschlusse	bv_doc_id__5_d38e4073
ist	bv_doc_id__5_d38e4075
die	bv_doc_id__5_d38e4078
Anwesenheit	bv_doc_id__5_d38e4080
von	bv_doc_id__5_d38e4082
zwei	bv_doc_id__5_d38e4084
Drittel	bv_doc_id__5_d38e4086
aller	bv_doc_id__5_d38e4088
Mitglieder	bv_doc_id__5_d38e4091
und	bv_doc_id__5_d38e4093
eine	bv_doc_id__5_d38e4095
Mehrheit	bv_doc_id__5_d38e4097
von	bv_doc_id__5_d38e4099
drei	bv_doc_id__5_d38e4101
Viertel	bv_doc_id__5_d38e4104
der	bv_doc_id__5_d38e4106
Abstimmenden	bv_doc_id__5_d38e4108
erforderlich	bv_doc_id__5_d38e4110
<g/>
.	
Art.	bv_doc_id__5_d38e4014
31.	bv_doc_id__5_d38e4016
Eine	bv_doc_id__5_d38e4021
strafgerichtliche	bv_doc_id__5_d38e4023
Verfolgung	bv_doc_id__5_d38e4025
des	bv_doc_id__5_d38e4027
Bundespräsidenten	bv_doc_id__5_d38e4029
<g/>
-	
ausgenommen	bv_doc_id__5_d38e4034
das	bv_doc_id__5_d38e4036
Verfahren	bv_doc_id__5_d38e4038
vor	bv_doc_id__5_d38e4040
dem	bv_doc_id__5_d38e4042
Bundesverfassungsgericht	bv_doc_id__5_d38e4045
darf	bv_doc_id__5_d38e4047
nur	bv_doc_id__5_d38e4049
mit	bv_doc_id__5_d38e4051
Zustimmung	bv_doc_id__5_d38e4053
des	bv_doc_id__5_d38e4055
Bundestages	bv_doc_id__5_d38e4058
erfolgen	bv_doc_id__5_d38e4060
<g/>
.	
Zu	bv_doc_id__5_d38e4067
einem	bv_doc_id__5_d38e4069
solchen	bv_doc_id__5_d38e4071
Beschlusse	bv_doc_id__5_d38e4073
ist	bv_doc_id__5_d38e4075
die	bv_doc_id__5_d38e4078
Anwesenheit	bv_doc_id__5_d38e4080
von	bv_doc_id__5_d38e4082
zwei	bv_doc_id__5_d38e4084
Drittel	bv_doc_id__5_d38e4086
aller	bv_doc_id__5_d38e4088
Mitglieder	bv_doc_id__5_d38e4091
und	bv_doc_id__5_d38e4093
eine	bv_doc_id__5_d38e4095
Mehrheit	bv_doc_id__5_d38e4097
von	bv_doc_id__5_d38e4099
drei	bv_doc_id__5_d38e4101
Viertel	bv_doc_id__5_d38e4104
der	bv_doc_id__5_d38e4106
Abstimmenden	bv_doc_id__5_d38e4108
erforderlich	bv_doc_id__5_d38e4110
<g/>
.	
Art.	bv_doc_id__5_d38e4120
32.	bv_doc_id__5_d38e4122
Das	bv_doc_id__5_d38e4127
Wahlverfahren	bv_doc_id__5_d38e4129
für	bv_doc_id__5_d38e4131
die	bv_doc_id__5_d38e4133
Präsidentschaftswahl	bv_doc_id__5_d38e4135
ist	bv_doc_id__5_d38e4138
in	bv_doc_id__5_d38e4140
dem	bv_doc_id__5_d38e4142
Gesetze	bv_doc_id__5_d38e4144
betreffend	bv_doc_id__5_d38e4146
die	bv_doc_id__5_d38e4148
Wahlordnung	bv_doc_id__5_d38e4151
für	bv_doc_id__5_d38e4153
die	bv_doc_id__5_d38e4155
Wahl	bv_doc_id__5_d38e4157
zum	bv_doc_id__5_d38e4159
Bundestag	bv_doc_id__5_d38e4161
zu	bv_doc_id__5_d38e4164
regeln	bv_doc_id__5_d38e4166
<g/>
.	
Art.	bv_doc_id__5_d38e4120
32.	bv_doc_id__5_d38e4122
Das	bv_doc_id__5_d38e4127
Wahlverfahren	bv_doc_id__5_d38e4129
für	bv_doc_id__5_d38e4131
die	bv_doc_id__5_d38e4133
Präsidentschaftswahl	bv_doc_id__5_d38e4135
ist	bv_doc_id__5_d38e4138
in	bv_doc_id__5_d38e4140
dem	bv_doc_id__5_d38e4142
Gesetze	bv_doc_id__5_d38e4144
betreffend	bv_doc_id__5_d38e4146
die	bv_doc_id__5_d38e4148
Wahlordnung	bv_doc_id__5_d38e4151
für	bv_doc_id__5_d38e4153
die	bv_doc_id__5_d38e4155
Wahl	bv_doc_id__5_d38e4157
zum	bv_doc_id__5_d38e4159
Bundestag	bv_doc_id__5_d38e4161
zu	bv_doc_id__5_d38e4164
regeln	bv_doc_id__5_d38e4166
<g/>
.	
Art.	bv_doc_id__5_d38e4176
33.	bv_doc_id__5_d38e4178
Der	bv_doc_id__5_d38e4183
Bundespräsident	bv_doc_id__5_d38e4185
vertritt	bv_doc_id__5_d38e4187
die	bv_doc_id__5_d38e4189
Republik	bv_doc_id__5_d38e4191
nach	bv_doc_id__5_d38e4194
Aussen	bv_doc_id__5_d38e4196
<g/>
,	
empfängt	bv_doc_id__5_d38e4200
und	bv_doc_id__5_d38e4202
beglaubigt	bv_doc_id__5_d38e4204
die	bv_doc_id__5_d38e4207
Gesandten	bv_doc_id__5_d38e4209
und	bv_doc_id__5_d38e4211
ratifiziert	bv_doc_id__5_d38e4213
die	bv_doc_id__5_d38e4215
Staatsverträge	bv_doc_id__5_d38e4217
<g/>
.	
Art.	bv_doc_id__5_d38e4176
33.	bv_doc_id__5_d38e4178
Der	bv_doc_id__5_d38e4183
Bundespräsident	bv_doc_id__5_d38e4185
vertritt	bv_doc_id__5_d38e4187
die	bv_doc_id__5_d38e4189
Republik	bv_doc_id__5_d38e4191
nach	bv_doc_id__5_d38e4194
Aussen	bv_doc_id__5_d38e4196
<g/>
,	
empfängt	bv_doc_id__5_d38e4200
und	bv_doc_id__5_d38e4202
beglaubigt	bv_doc_id__5_d38e4204
die	bv_doc_id__5_d38e4207
Gesandten	bv_doc_id__5_d38e4209
und	bv_doc_id__5_d38e4211
ratifiziert	bv_doc_id__5_d38e4213
die	bv_doc_id__5_d38e4215
Staatsverträge	bv_doc_id__5_d38e4217
<g/>
.	
Art.	bv_doc_id__5_d38e4230
34.	bv_doc_id__5_d38e4232
Dem	bv_doc_id__5_d38e4237
Bundespräsidenten	bv_doc_id__5_d38e4239
obliegt	bv_doc_id__5_d38e4241
<g/>
:	
Die	bv_doc_id__5_d38e4248
Einberufung	bv_doc_id__5_d38e4250
<g/>
,	
die	bv_doc_id__5_d38e4254
Vertagung	bv_doc_id__5_d38e4256
<g/>
,	
die	bv_doc_id__5_d38e4261
Schliessung	bv_doc_id__5_d38e4263
der	bv_doc_id__5_d38e4265
Sitzungsperiode	bv_doc_id__5_d38e4267
und	bv_doc_id__5_d38e4269
die	bv_doc_id__5_d38e4272
Auflösung	bv_doc_id__5_d38e4274
der	bv_doc_id__5_d38e4276
Bundestage	bv_doc_id__5_d38e4278
<g/>
;	
die	bv_doc_id__5_d38e4285
Ausschreibung	bv_doc_id__5_d38e4287
von	bv_doc_id__5_d38e4289
Neuwahlen	bv_doc_id__5_d38e4291
zum	bv_doc_id__5_d38e4293
Bundestage	bv_doc_id__5_d38e4296
und	bv_doc_id__5_d38e4298
zur	bv_doc_id__5_d38e4300
Bundespräsidentschaft	bv_doc_id__5_d38e4302
<g/>
;	
die	bv_doc_id__5_d38e4310
Ernennung	bv_doc_id__5_d38e4312
der	bv_doc_id__5_d38e4314
Bundesbeamten	bv_doc_id__5_d38e4316
und	bv_doc_id__5_d38e4318
Offiziere	bv_doc_id__5_d38e4321
und	bv_doc_id__5_d38e4323
sonstiger	bv_doc_id__5_d38e4325
Bundesfunktionäre	bv_doc_id__5_d38e4327
<g/>
,	
sowie	bv_doc_id__5_d38e4331
Verleihungen	bv_doc_id__5_d38e4334
von	bv_doc_id__5_d38e4336
Titeln	bv_doc_id__5_d38e4338
<g/>
;	
die	bv_doc_id__5_d38e4345
Begnadigung	bv_doc_id__5_d38e4347
rechtskräftig	bv_doc_id__5_d38e4349
Verurteilter	bv_doc_id__5_d38e4351
<g/>
,	
die	bv_doc_id__5_d38e4356
Milderung	bv_doc_id__5_d38e4358
der	bv_doc_id__5_d38e4360
von	bv_doc_id__5_d38e4362
den	bv_doc_id__5_d38e4364
Gerichten	bv_doc_id__5_d38e4366
ausgesprochenen	bv_doc_id__5_d38e4369
Strafen	bv_doc_id__5_d38e4371
<g/>
,	
die	bv_doc_id__5_d38e4375
Nachsicht	bv_doc_id__5_d38e4377
von	bv_doc_id__5_d38e4379
Rechtsfolgen	bv_doc_id__5_d38e4382
und	bv_doc_id__5_d38e4384
die	bv_doc_id__5_d38e4386
Tilgung	bv_doc_id__5_d38e4388
von	bv_doc_id__5_d38e4390
Verurteilungen	bv_doc_id__5_d38e4392
<g/>
,	
ferner	bv_doc_id__5_d38e4397
die	bv_doc_id__5_d38e4399
Abolition	bv_doc_id__5_d38e4401
von	bv_doc_id__5_d38e4403
strafgerichtlichen	bv_doc_id__5_d38e4405
Verfahren	bv_doc_id__5_d38e4408
<g/>
.	
Diese	bv_doc_id__5_d38e4415
Akte	bv_doc_id__5_d38e4417
des	bv_doc_id__5_d38e4419
Bundespräsidenten	bv_doc_id__5_d38e4421
erfolgen	bv_doc_id__5_d38e4423
auf	bv_doc_id__5_d38e4426
Vorschlag	bv_doc_id__5_d38e4428
der	bv_doc_id__5_d38e4430
Bundesregierung	bv_doc_id__5_d38e4432
<g/>
.	
Art.	bv_doc_id__5_d38e4230
34.	bv_doc_id__5_d38e4232
Dem	bv_doc_id__5_d38e4237
Bundespräsidenten	bv_doc_id__5_d38e4239
obliegt	bv_doc_id__5_d38e4241
<g/>
:	
Die	bv_doc_id__5_d38e4248
Einberufung	bv_doc_id__5_d38e4250
<g/>
,	
die	bv_doc_id__5_d38e4254
Vertagung	bv_doc_id__5_d38e4256
<g/>
,	
die	bv_doc_id__5_d38e4261
Schliessung	bv_doc_id__5_d38e4263
der	bv_doc_id__5_d38e4265
Sitzungsperiode	bv_doc_id__5_d38e4267
und	bv_doc_id__5_d38e4269
die	bv_doc_id__5_d38e4272
Auflösung	bv_doc_id__5_d38e4274
der	bv_doc_id__5_d38e4276
Bundestage	bv_doc_id__5_d38e4278
<g/>
;	
die	bv_doc_id__5_d38e4285
Ausschreibung	bv_doc_id__5_d38e4287
von	bv_doc_id__5_d38e4289
Neuwahlen	bv_doc_id__5_d38e4291
zum	bv_doc_id__5_d38e4293
Bundestage	bv_doc_id__5_d38e4296
und	bv_doc_id__5_d38e4298
zur	bv_doc_id__5_d38e4300
Bundespräsidentschaft	bv_doc_id__5_d38e4302
<g/>
;	
die	bv_doc_id__5_d38e4310
Ernennung	bv_doc_id__5_d38e4312
der	bv_doc_id__5_d38e4314
Bundesbeamten	bv_doc_id__5_d38e4316
und	bv_doc_id__5_d38e4318
Offiziere	bv_doc_id__5_d38e4321
und	bv_doc_id__5_d38e4323
sonstiger	bv_doc_id__5_d38e4325
Bundesfunktionäre	bv_doc_id__5_d38e4327
<g/>
,	
sowie	bv_doc_id__5_d38e4331
Verleihungen	bv_doc_id__5_d38e4334
von	bv_doc_id__5_d38e4336
Titeln	bv_doc_id__5_d38e4338
<g/>
;	
die	bv_doc_id__5_d38e4345
Begnadigung	bv_doc_id__5_d38e4347
rechtskräftig	bv_doc_id__5_d38e4349
Verurteilter	bv_doc_id__5_d38e4351
<g/>
,	
die	bv_doc_id__5_d38e4356
Milderung	bv_doc_id__5_d38e4358
der	bv_doc_id__5_d38e4360
von	bv_doc_id__5_d38e4362
den	bv_doc_id__5_d38e4364
Gerichten	bv_doc_id__5_d38e4366
ausgesprochenen	bv_doc_id__5_d38e4369
Strafen	bv_doc_id__5_d38e4371
<g/>
,	
die	bv_doc_id__5_d38e4375
Nachsicht	bv_doc_id__5_d38e4377
von	bv_doc_id__5_d38e4379
Rechtsfolgen	bv_doc_id__5_d38e4382
und	bv_doc_id__5_d38e4384
die	bv_doc_id__5_d38e4386
Tilgung	bv_doc_id__5_d38e4388
von	bv_doc_id__5_d38e4390
Verurteilungen	bv_doc_id__5_d38e4392
<g/>
,	
ferner	bv_doc_id__5_d38e4397
die	bv_doc_id__5_d38e4399
Abolition	bv_doc_id__5_d38e4401
von	bv_doc_id__5_d38e4403
strafgerichtlichen	bv_doc_id__5_d38e4405
Verfahren	bv_doc_id__5_d38e4408
<g/>
.	
Diese	bv_doc_id__5_d38e4415
Akte	bv_doc_id__5_d38e4417
des	bv_doc_id__5_d38e4419
Bundespräsidenten	bv_doc_id__5_d38e4421
erfolgen	bv_doc_id__5_d38e4423
auf	bv_doc_id__5_d38e4426
Vorschlag	bv_doc_id__5_d38e4428
der	bv_doc_id__5_d38e4430
Bundesregierung	bv_doc_id__5_d38e4432
<g/>
.	
Art.	bv_doc_id__5_d38e4443
35.	bv_doc_id__5_d38e4445
Der	bv_doc_id__5_d38e4450
Bundespräsident	bv_doc_id__5_d38e4452
ernennt	bv_doc_id__5_d38e4454
auf	bv_doc_id__5_d38e4456
Vorschlag	bv_doc_id__5_d38e4458
der	bv_doc_id__5_d38e4461
zuständigen	bv_doc_id__5_d38e4463
Landesregierung	bv_doc_id__5_d38e4465
die	bv_doc_id__5_d38e4467
Landesbeamten	bv_doc_id__5_d38e4469
<g/>
.	
Art.	bv_doc_id__5_d38e4443
35.	bv_doc_id__5_d38e4445
Der	bv_doc_id__5_d38e4450
Bundespräsident	bv_doc_id__5_d38e4452
ernennt	bv_doc_id__5_d38e4454
auf	bv_doc_id__5_d38e4456
Vorschlag	bv_doc_id__5_d38e4458
der	bv_doc_id__5_d38e4461
zuständigen	bv_doc_id__5_d38e4463
Landesregierung	bv_doc_id__5_d38e4465
die	bv_doc_id__5_d38e4467
Landesbeamten	bv_doc_id__5_d38e4469
<g/>
.	
Art.	bv_doc_id__5_d38e4479
36.	bv_doc_id__5_d38e4481
Der	bv_doc_id__5_d38e4486
Bundespräsident	bv_doc_id__5_d38e4488
kann	bv_doc_id__5_d38e4490
das	bv_doc_id__5_d38e4492
ihm	bv_doc_id__5_d38e4494
zustehende	bv_doc_id__5_d38e4497
Ernennungsrecht	bv_doc_id__5_d38e4499
von	bv_doc_id__5_d38e4501
Beamten	bv_doc_id__5_d38e4503
<g/>
,	
Offizieren	bv_doc_id__5_d38e4507
oder	bv_doc_id__5_d38e4510
sonstigen	bv_doc_id__5_d38e4512
Bundesfunktionären	bv_doc_id__5_d38e4514
bestimmter	bv_doc_id__5_d38e4516
Kategorie	bv_doc_id__5_d38e4518
oder	bv_doc_id__5_d38e4520
Rangsklasse	bv_doc_id__5_d38e4523
den	bv_doc_id__5_d38e4525
ressortmässig	bv_doc_id__5_d38e4527
zustehenden	bv_doc_id__5_d38e4529
Mitgliedern	bv_doc_id__5_d38e4531
der	bv_doc_id__5_d38e4533
Bundesregierung	bv_doc_id__5_d38e4536
bezw	bv_doc_id__5_d38e4538
<g/>
.	
den	bv_doc_id__5_d38e4542
Landesregierungen	bv_doc_id__5_d38e4544
delegieren	bv_doc_id__5_d38e4546
<g/>
.	
Art.	bv_doc_id__5_d38e4479
36.	bv_doc_id__5_d38e4481
Der	bv_doc_id__5_d38e4486
Bundespräsident	bv_doc_id__5_d38e4488
kann	bv_doc_id__5_d38e4490
das	bv_doc_id__5_d38e4492
ihm	bv_doc_id__5_d38e4494
zustehende	bv_doc_id__5_d38e4497
Ernennungsrecht	bv_doc_id__5_d38e4499
von	bv_doc_id__5_d38e4501
Beamten	bv_doc_id__5_d38e4503
<g/>
,	
Offizieren	bv_doc_id__5_d38e4507
oder	bv_doc_id__5_d38e4510
sonstigen	bv_doc_id__5_d38e4512
Bundesfunktionären	bv_doc_id__5_d38e4514
bestimmter	bv_doc_id__5_d38e4516
Kategorie	bv_doc_id__5_d38e4518
oder	bv_doc_id__5_d38e4520
Rangsklasse	bv_doc_id__5_d38e4523
den	bv_doc_id__5_d38e4525
ressortmässig	bv_doc_id__5_d38e4527
zustehenden	bv_doc_id__5_d38e4529
Mitgliedern	bv_doc_id__5_d38e4531
der	bv_doc_id__5_d38e4533
Bundesregierung	bv_doc_id__5_d38e4536
bezw	bv_doc_id__5_d38e4538
<g/>
.	
den	bv_doc_id__5_d38e4542
Landesregierungen	bv_doc_id__5_d38e4544
delegieren	bv_doc_id__5_d38e4546
<g/>
.	
Art.	bv_doc_id__5_d38e4559
37.	bv_doc_id__5_d38e4561
Alle	bv_doc_id__5_d38e4566
Akte	bv_doc_id__5_d38e4568
des	bv_doc_id__5_d38e4570
Bundespräsidenten	bv_doc_id__5_d38e4572
bedürfen	bv_doc_id__5_d38e4574
der	bv_doc_id__5_d38e4577
Gegen	bv_doc_id__5_d38e4579
z	bv_doc_id__5_d38e4585
eichnung	bv_doc_id__5_d38e4589
des	bv_doc_id__5_d38e4591
Bundeskanzlers	bv_doc_id__5_d38e4593
und	bv_doc_id__5_d38e4596
des	bv_doc_id__5_d38e4598
ressortmäßig	bv_doc_id__5_d38e4600
zuständigen	bv_doc_id__5_d38e4602
Staatssekretärs	bv_doc_id__5_d38e4604
<g/>
;	
die	bv_doc_id__5_d38e4609
im	bv_doc_id__5_d38e4611
Art.	bv_doc_id__5_d38e4613
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
erwähnte	bv_doc_id__5_d38e4628
Ernennung	bv_doc_id__5_d38e4630
von	bv_doc_id__5_d38e4632
Landesbeamten	bv_doc_id__5_d38e4635
der	bv_doc_id__5_d38e4637
Gegenzeichnung	bv_doc_id__5_d38e4639
des	bv_doc_id__5_d38e4641
zuständigen	bv_doc_id__5_d38e4643
Landeshauptmannes	bv_doc_id__5_d38e4645
<g/>
.	
Art.	bv_doc_id__5_d38e4559
37.	bv_doc_id__5_d38e4561
Alle	bv_doc_id__5_d38e4566
Akte	bv_doc_id__5_d38e4568
des	bv_doc_id__5_d38e4570
Bundespräsidenten	bv_doc_id__5_d38e4572
bedürfen	bv_doc_id__5_d38e4574
der	bv_doc_id__5_d38e4577
Gegen	bv_doc_id__5_d38e4579
z	bv_doc_id__5_d38e4585
eichnung	bv_doc_id__5_d38e4589
des	bv_doc_id__5_d38e4591
Bundeskanzlers	bv_doc_id__5_d38e4593
und	bv_doc_id__5_d38e4596
des	bv_doc_id__5_d38e4598
ressortmäßig	bv_doc_id__5_d38e4600
zuständigen	bv_doc_id__5_d38e4602
Staatssekretärs	bv_doc_id__5_d38e4604
<g/>
;	
die	bv_doc_id__5_d38e4609
im	bv_doc_id__5_d38e4611
Art.	bv_doc_id__5_d38e4613
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
erwähnte	bv_doc_id__5_d38e4628
Ernennung	bv_doc_id__5_d38e4630
von	bv_doc_id__5_d38e4632
Landesbeamten	bv_doc_id__5_d38e4635
der	bv_doc_id__5_d38e4637
Gegenzeichnung	bv_doc_id__5_d38e4639
des	bv_doc_id__5_d38e4641
zuständigen	bv_doc_id__5_d38e4643
Landeshauptmannes	bv_doc_id__5_d38e4645
<g/>
.	
Art.	bv_doc_id__5_d38e4656
38.	bv_doc_id__5_d38e4658
Wenn	bv_doc_id__5_d38e4663
der	bv_doc_id__5_d38e4665
Bundespräsident	bv_doc_id__5_d38e4667
verhindert	bv_doc_id__5_d38e4669
ist	bv_doc_id__5_d38e4671
<g/>
,	
wenn	bv_doc_id__5_d38e4676
er	bv_doc_id__5_d38e4678
gerichtlich	bv_doc_id__5_d38e4680
verfolgt	bv_doc_id__5_d38e4682
wird	bv_doc_id__5_d38e4684
oder	bv_doc_id__5_d38e4687
wenn	bv_doc_id__5_d38e4689
seine	bv_doc_id__5_d38e4691
Stelle	bv_doc_id__5_d38e4693
dauernd	bv_doc_id__5_d38e4695
erledigt	bv_doc_id__5_d38e4697
ist	bv_doc_id__5_d38e4700
<g/>
,	
im	bv_doc_id__5_d38e4704
letzteren	bv_doc_id__5_d38e4706
Falle	bv_doc_id__5_d38e4708
bis	bv_doc_id__5_d38e4710
zur	bv_doc_id__5_d38e4713
Neuwahl	bv_doc_id__5_d38e4715
eines	bv_doc_id__5_d38e4717
Nachfolgers	bv_doc_id__5_d38e4719
<g/>
,	
gehen	bv_doc_id__5_d38e4723
alle	bv_doc_id__5_d38e4726
Funktionen	bv_doc_id__5_d38e4728
des	bv_doc_id__5_d38e4730
Bundespräsidenten	bv_doc_id__5_d38e4732
auf	bv_doc_id__5_d38e4734
die	bv_doc_id__5_d38e4736
Bundesregierung	bv_doc_id__5_d38e4739
über	bv_doc_id__5_d38e4741
<g/>
.	
Diese	bv_doc_id__5_d38e4748
hat	bv_doc_id__5_d38e4750
im	bv_doc_id__5_d38e4752
Falle	bv_doc_id__5_d38e4754
dauernder	bv_doc_id__5_d38e4756
Erledigung	bv_doc_id__5_d38e4759
der	bv_doc_id__5_d38e4761
Stelle	bv_doc_id__5_d38e4763
des	bv_doc_id__5_d38e4765
Bundespräsidenten	bv_doc_id__5_d38e4767
sofort	bv_doc_id__5_d38e4769
eine	bv_doc_id__5_d38e4772
Neuwahl	bv_doc_id__5_d38e4774
auszuschreiben	bv_doc_id__5_d38e4776
und	bv_doc_id__5_d38e4778
durchzuführen	bv_doc_id__5_d38e4780
<g/>
.	
Art.	bv_doc_id__5_d38e4656
38.	bv_doc_id__5_d38e4658
Wenn	bv_doc_id__5_d38e4663
der	bv_doc_id__5_d38e4665
Bundespräsident	bv_doc_id__5_d38e4667
verhindert	bv_doc_id__5_d38e4669
ist	bv_doc_id__5_d38e4671
<g/>
,	
wenn	bv_doc_id__5_d38e4676
er	bv_doc_id__5_d38e4678
gerichtlich	bv_doc_id__5_d38e4680
verfolgt	bv_doc_id__5_d38e4682
wird	bv_doc_id__5_d38e4684
oder	bv_doc_id__5_d38e4687
wenn	bv_doc_id__5_d38e4689
seine	bv_doc_id__5_d38e4691
Stelle	bv_doc_id__5_d38e4693
dauernd	bv_doc_id__5_d38e4695
erledigt	bv_doc_id__5_d38e4697
ist	bv_doc_id__5_d38e4700
<g/>
,	
im	bv_doc_id__5_d38e4704
letzteren	bv_doc_id__5_d38e4706
Falle	bv_doc_id__5_d38e4708
bis	bv_doc_id__5_d38e4710
zur	bv_doc_id__5_d38e4713
Neuwahl	bv_doc_id__5_d38e4715
eines	bv_doc_id__5_d38e4717
Nachfolgers	bv_doc_id__5_d38e4719
<g/>
,	
gehen	bv_doc_id__5_d38e4723
alle	bv_doc_id__5_d38e4726
Funktionen	bv_doc_id__5_d38e4728
des	bv_doc_id__5_d38e4730
Bundespräsidenten	bv_doc_id__5_d38e4732
auf	bv_doc_id__5_d38e4734
die	bv_doc_id__5_d38e4736
Bundesregierung	bv_doc_id__5_d38e4739
über	bv_doc_id__5_d38e4741
<g/>
.	
Diese	bv_doc_id__5_d38e4748
hat	bv_doc_id__5_d38e4750
im	bv_doc_id__5_d38e4752
Falle	bv_doc_id__5_d38e4754
dauernder	bv_doc_id__5_d38e4756
Erledigung	bv_doc_id__5_d38e4759
der	bv_doc_id__5_d38e4761
Stelle	bv_doc_id__5_d38e4763
des	bv_doc_id__5_d38e4765
Bundespräsidenten	bv_doc_id__5_d38e4767
sofort	bv_doc_id__5_d38e4769
eine	bv_doc_id__5_d38e4772
Neuwahl	bv_doc_id__5_d38e4774
auszuschreiben	bv_doc_id__5_d38e4776
und	bv_doc_id__5_d38e4778
durchzuführen	bv_doc_id__5_d38e4780
<g/>
.	
Art.	bv_doc_id__5_d38e4790
39.	bv_doc_id__5_d38e4792
Der	bv_doc_id__5_d38e4797
Bundespräsident	bv_doc_id__5_d38e4799
bleibt	bv_doc_id__5_d38e4801
auch	bv_doc_id__5_d38e4803
nach	bv_doc_id__5_d38e4805
Ablauf	bv_doc_id__5_d38e4808
der	bv_doc_id__5_d38e4810
Legislaturperiode	bv_doc_id__5_d38e4812
und	bv_doc_id__5_d38e4814
nach	bv_doc_id__5_d38e4816
Auflösung	bv_doc_id__5_d38e4818
des	bv_doc_id__5_d38e4821
Bundestages	bv_doc_id__5_d38e4823
u	bv_doc_id__5_d38e4825
<g/>
.	
zw	bv_doc_id__5_d38e4829
<g/>
.	
solange	bv_doc_id__5_d38e4834
im	bv_doc_id__5_d38e4836
Amte	bv_doc_id__5_d38e4838
<g/>
,	
bis	bv_doc_id__5_d38e4842
der	bv_doc_id__5_d38e4844
neue	bv_doc_id__5_d38e4847
Bundespräsident	bv_doc_id__5_d38e4849
gewählt	bv_doc_id__5_d38e4851
ist	bv_doc_id__5_d38e4853
und	bv_doc_id__5_d38e4855
sein	bv_doc_id__5_d38e4857
Amt	bv_doc_id__5_d38e4860
angetreten	bv_doc_id__5_d38e4862
hat	bv_doc_id__5_d38e4864
<g/>
.	
Eine	bv_doc_id__5_d38e4871
wiederholte	bv_doc_id__5_d38e4873
Wahl	bv_doc_id__5_d38e4875
zum	bv_doc_id__5_d38e4877
Bundespräsidenten	bv_doc_id__5_d38e4879
ist	bv_doc_id__5_d38e4882
zulässig	bv_doc_id__5_d38e4884
<g/>
.	
Art.	bv_doc_id__5_d38e4790
39.	bv_doc_id__5_d38e4792
Der	bv_doc_id__5_d38e4797
Bundespräsident	bv_doc_id__5_d38e4799
bleibt	bv_doc_id__5_d38e4801
auch	bv_doc_id__5_d38e4803
nach	bv_doc_id__5_d38e4805
Ablauf	bv_doc_id__5_d38e4808
der	bv_doc_id__5_d38e4810
Legislaturperiode	bv_doc_id__5_d38e4812
und	bv_doc_id__5_d38e4814
nach	bv_doc_id__5_d38e4816
Auflösung	bv_doc_id__5_d38e4818
des	bv_doc_id__5_d38e4821
Bundestages	bv_doc_id__5_d38e4823
u	bv_doc_id__5_d38e4825
<g/>
.	
