<doc id="bv_doc_id__2" attrs="word lemma type">
Erster	bv_doc_id__2_d10e502
wird	bv_doc_id__2_d10e10342
durch	bv_doc_id__2_d10e10344
Bundesgesetz	bv_doc_id__2_d10e10346
festgestellt	bv_doc_id__2_d10e10348
<g/>
.	
Niemand	bv_doc_id__2_d10e10355
darf	bv_doc_id__2_d10e10357
seinem	bv_doc_id__2_d10e10359
ordentlichen	bv_doc_id__2_d10e10361
Richter	bv_doc_id__2_d10e10363
entzogen	bv_doc_id__2_d10e10366
werden	bv_doc_id__2_d10e10368
<g/>
.	
Ausnahmsgerichte	bv_doc_id__2_d10e10377
sind	bv_doc_id__2_d10e10379
nur	bv_doc_id__2_d10e10381
in	bv_doc_id__2_d10e10383
den	bv_doc_id__2_d10e10386
im	bv_doc_id__2_d10e10388
Gesetze	bv_doc_id__2_d10e10390
vorausbestimmten	bv_doc_id__2_d10e10392
Fällen	bv_doc_id__2_d10e10394
zulässig	bv_doc_id__2_d10e10396
<g/>
.	
Ob	bv_doc_id__2_d10e10401
ein	bv_doc_id__2_d10e10403
solcher	bv_doc_id__2_d10e10405
Fall	bv_doc_id__2_d10e10407
vorliegt	bv_doc_id__2_d10e10409
<g/>
,	
wird	bv_doc_id__2_d10e10414
<g/>
,	
abgesehen	bv_doc_id__2_d10e10418
von	bv_doc_id__2_d10e10420
den	bv_doc_id__2_d10e10422
in	bv_doc_id__2_d10e10425
der	bv_doc_id__2_d10e10427
Strafprozeßordnung	bv_doc_id__2_d10e10429
geregelten	bv_doc_id__2_d10e10431
Fällen	bv_doc_id__2_d10e10433
<g/>
,	
durch	bv_doc_id__2_d10e10438
Beschluss	bv_doc_id__2_d10e10440
der	bv_doc_id__2_d10e10442
Bundesregierung	bv_doc_id__2_d10e10444
festgesetzt	bv_doc_id__2_d10e10446
<g/>
.	
Die	bv_doc_id__2_d10e10451
Bundesregierung	bv_doc_id__2_d10e10453
ist	bv_doc_id__2_d10e10455
verpflichtet	bv_doc_id__2_d10e10457
<g/>
,	
jeden	bv_doc_id__2_d10e10461
solchen	bv_doc_id__2_d10e10464
Beschluß	bv_doc_id__2_d10e10466
ungesäumt	bv_doc_id__2_d10e10468
der	bv_doc_id__2_d10e10470
Bundesversammlung	bv_doc_id__2_d10e10472
und	bv_doc_id__2_d10e10474
dem	bv_doc_id__2_d10e10477
Bundesrat	bv_doc_id__2_d10e10479
vorzulegen	bv_doc_id__2_d10e10481
und	bv_doc_id__2_d10e10483
über	bv_doc_id__2_d10e10485
Beschluß	bv_doc_id__2_d10e10487
eines	bv_doc_id__2_d10e10490
der	bv_doc_id__2_d10e10492
beiden	bv_doc_id__2_d10e10494
Vertretungskörper	bv_doc_id__2_d10e10496
sofort	bv_doc_id__2_d10e10498
ausser	bv_doc_id__2_d10e10500
Kraft	bv_doc_id__2_d10e10503
zu	bv_doc_id__2_d10e10505
setzen	bv_doc_id__2_d10e10507
<g/>
.	
Art.	bv_doc_id__2_d10e10517
75.	bv_doc_id__2_d10e10519
Die	bv_doc_id__2_d10e10524
Militärgerichtsbarkeit	bv_doc_id__2_d10e10526
istausser	bv_doc_id__2_d10e10528
für	bv_doc_id__2_d10e10530
Kriegszeiten	bv_doc_id__2_d10e10532
<g/>
-	
aufzuheben	bv_doc_id__2_d10e10537
<g/>
.	
Das	bv_doc_id__2_d10e10541
Nähere	bv_doc_id__2_d10e10543
regelt	bv_doc_id__2_d10e10545
ein	bv_doc_id__2_d10e10548
Bundesgesetz	bv_doc_id__2_d10e10550
<g/>
.	
Art.	bv_doc_id__2_d10e10560
76.	bv_doc_id__2_d10e10562
Die	bv_doc_id__2_d10e10567
Gerichtsbarkeit	bv_doc_id__2_d10e10569
in	bv_doc_id__2_d10e10571
Polizei	bv_doc_id__2_d10e10573
<g/>
-	
und	bv_doc_id__2_d10e10584
Gefällstrafsachen	bv_doc_id__2_d10e10586
wird	bv_doc_id__2_d10e10588
durch	bv_doc_id__2_d10e10590
Gesetz	bv_doc_id__2_d10e10592
geregelt	bv_doc_id__2_d10e10594
<g/>
.	
Art.	bv_doc_id__2_d10e10606
77.	bv_doc_id__2_d10e10608
Die	bv_doc_id__2_d10e10613
Todesstrafe	bv_doc_id__2_d10e10615
ist	bv_doc_id__2_d10e10617
abgeschafft	bv_doc_id__2_d10e10619
<g/>
.	
Art.	bv_doc_id__2_d10e10629
78.	bv_doc_id__2_d10e10631
Die	bv_doc_id__2_d10e10636
Richter	bv_doc_id__2_d10e10638
werden	bv_doc_id__2_d10e10640
<g/>
-	
soferne	bv_doc_id__2_d10e10644
nicht	bv_doc_id__2_d10e10647
anderes	bv_doc_id__2_d10e10649
bestimmt	bv_doc_id__2_d10e10651
ist	bv_doc_id__2_d10e10653
<g/>
-	
auf	bv_doc_id__2_d10e10657
Grund	bv_doc_id__2_d10e10660
von	bv_doc_id__2_d10e10662
Besetzungsvorschlägen	bv_doc_id__2_d10e10664
der	bv_doc_id__2_d10e10666
durch	bv_doc_id__2_d10e10668
die	bv_doc_id__2_d10e10670
Gerichtsverfassung	bv_doc_id__2_d10e10673
dazu	bv_doc_id__2_d10e10675
bestimmten	bv_doc_id__2_d10e10677
Senate	bv_doc_id__2_d10e10679
über	bv_doc_id__2_d10e10681
Antrag	bv_doc_id__2_d10e10683
der	bv_doc_id__2_d10e10686
Bundesregierung	bv_doc_id__2_d10e10688
vom	bv_doc_id__2_d10e10690
Bundespräsidenten	bv_doc_id__2_d10e10692
oder	bv_doc_id__2_d10e10694
über	bv_doc_id__2_d10e10696
dessen	bv_doc_id__2_d10e10699
Ermächtigung	bv_doc_id__2_d10e10701
vom	bv_doc_id__2_d10e10703
Staatssekretär	bv_doc_id__2_d10e10705
für	bv_doc_id__2_d10e10707
Justiz	bv_doc_id__2_d10e10709
ernannt	bv_doc_id__2_d10e10712
<g/>
.	
Der	bv_doc_id__2_d10e10721
durch	bv_doc_id__2_d10e10723
den	bv_doc_id__2_d10e10725
Staatssekretär	bv_doc_id__2_d10e10727
für	bv_doc_id__2_d10e10730
Justiz	bv_doc_id__2_d10e10732
an	bv_doc_id__2_d10e10734
die	bv_doc_id__2_d10e10736
Bundesregierung	bv_doc_id__2_d10e10738
zu	bv_doc_id__2_d10e10740
leitenden	bv_doc_id__2_d10e10743
oder	bv_doc_id__2_d10e10745
dem	bv_doc_id__2_d10e10747
Staatssekretär	bv_doc_id__2_d10e10749
für	bv_doc_id__2_d10e10751
Justiz	bv_doc_id__2_d10e10753
vorzulegende	bv_doc_id__2_d10e10756
Besetzungsvorschlag	bv_doc_id__2_d10e10758
hat	bv_doc_id__2_d10e10760
<g/>
,	
wenn	bv_doc_id__2_d10e10764
genügend	bv_doc_id__2_d10e10766
Bewerber	bv_doc_id__2_d10e10769
vorhanden	bv_doc_id__2_d10e10771
sind	bv_doc_id__2_d10e10773
<g/>
,	
mindestens	bv_doc_id__2_d10e10777
2	bv_doc_id__2_d10e10779
Personen	bv_doc_id__2_d10e10782
mehr	bv_doc_id__2_d10e10784
zu	bv_doc_id__2_d10e10786
umfassen	bv_doc_id__2_d10e10788
<g/>
,	
als	bv_doc_id__2_d10e10792
Richter	bv_doc_id__2_d10e10795
zu	bv_doc_id__2_d10e10797
ernennen	bv_doc_id__2_d10e10799
sind	bv_doc_id__2_d10e10801
<g/>
.	
Die	bv_doc_id__2_d10e10808
Richter	bv_doc_id__2_d10e10810
werden	bv_doc_id__2_d10e10812
in	bv_doc_id__2_d10e10814
die	bv_doc_id__2_d10e10816
für	bv_doc_id__2_d10e10819
die	bv_doc_id__2_d10e10821
übrigen	bv_doc_id__2_d10e10823
Staatsbeamten	bv_doc_id__2_d10e10825
bestehenden	bv_doc_id__2_d10e10827
Rangsklassen	bv_doc_id__2_d10e10829
nicht	bv_doc_id__2_d10e10832
eingeteilt	bv_doc_id__2_d10e10834
<g/>
;	
ihre	bv_doc_id__2_d10e10838
die	bv_doc_id__2_d10e10840
n	bv_doc_id__2_d10e10846
stliche	bv_doc_id__2_d10e10851
Verwendung	bv_doc_id__2_d10e10853
ist	bv_doc_id__2_d10e10855
von	bv_doc_id__2_d10e10857
ihrer	bv_doc_id__2_d10e10859
Einteilung	bv_doc_id__2_d10e10861
in	bv_doc_id__2_d10e10864
Gehaltsklassen	bv_doc_id__2_d10e10866
unabhängig	bv_doc_id__2_d10e10868
<g/>
.	
Art.	bv_doc_id__2_d10e10878
79.	bv_doc_id__2_d10e10880
Die	bv_doc_id__2_d10e10885
Richter	bv_doc_id__2_d10e10887
sind	bv_doc_id__2_d10e10889
in	bv_doc_id__2_d10e10891
Ausübung	bv_doc_id__2_d10e10893
ihres	bv_doc_id__2_d10e10896
richterlichen	bv_doc_id__2_d10e10898
Amtes	bv_doc_id__2_d10e10900
selbständig	bv_doc_id__2_d10e10902
und	bv_doc_id__2_d10e10904
unabhängig	bv_doc_id__2_d10e10906
<g/>
.	
In	bv_doc_id__2_d10e10914
Ausübung	bv_doc_id__2_d10e10916
seines	bv_doc_id__2_d10e10918
richterlichen	bv_doc_id__2_d10e10920
Amtes	bv_doc_id__2_d10e10922
befindet	bv_doc_id__2_d10e10925
sich	bv_doc_id__2_d10e10927
ein	bv_doc_id__2_d10e10929
Richter	bv_doc_id__2_d10e10931
bei	bv_doc_id__2_d10e10933
Besorgung	bv_doc_id__2_d10e10935
aller	bv_doc_id__2_d10e10938
ihm	bv_doc_id__2_d10e10940
nach	bv_doc_id__2_d10e10942
dem	bv_doc_id__2_d10e10944
Gesetze	bv_doc_id__2_d10e10946
und	bv_doc_id__2_d10e10948
der	bv_doc_id__2_d10e10951
Geschäftsverteilung	bv_doc_id__2_d10e10953
zustehenden	bv_doc_id__2_d10e10955
richterlichen	bv_doc_id__2_d10e10957
Geschäfte	bv_doc_id__2_d10e10959
<g/>
,	
einschließlich	bv_doc_id__2_d10e10964
jender	bv_doc_id__2_d10e10966
der	bv_doc_id__2_d10e10968
Justizverwaltungssachen	bv_doc_id__2_d10e10970
<g/>
,	
die	bv_doc_id__2_d10e10974
nach	bv_doc_id__2_d10e10977
Vorschrift	bv_doc_id__2_d10e10979
des	bv_doc_id__2_d10e10981
Gesetzes	bv_doc_id__2_d10e10983
durch	bv_doc_id__2_d10e10985
Senate	bv_doc_id__2_d10e10987
oder	bv_doc_id__2_d10e10990
Kommissionen	bv_doc_id__2_d10e10992
zu	bv_doc_id__2_d10e10994
erledigen	bv_doc_id__2_d10e10996
sind	bv_doc_id__2_d10e10998
<g/>
.	
Art.	bv_doc_id__2_d10e11008
80.	bv_doc_id__2_d10e11010
Vor	bv_doc_id__2_d10e11015
Erreichung	bv_doc_id__2_d10e11017
der	bv_doc_id__2_d10e11019
im	bv_doc_id__2_d10e11021
Gerichtsorganisationsgesetz	bv_doc_id__2_d10e11023
festgesetzten	bv_doc_id__2_d10e11026
Altersgrenzen	bv_doc_id__2_d10e11028
dürfen	bv_doc_id__2_d10e11030
Richter	bv_doc_id__2_d10e11032
nur	bv_doc_id__2_d10e11034
auf	bv_doc_id__2_d10e11036
Grund	bv_doc_id__2_d10e11039
eines	bv_doc_id__2_d10e11041
förmlichen	bv_doc_id__2_d10e11043
richterlichen	bv_doc_id__2_d10e11045
Erkenntnisses	bv_doc_id__2_d10e11047
ihres	bv_doc_id__2_d10e11049
Amtes	bv_doc_id__2_d10e11052
ersetzt	bv_doc_id__2_d10e11054
werden	bv_doc_id__2_d10e11056
<g/>
;	
ihre	bv_doc_id__2_d10e11060
zeitweise	bv_doc_id__2_d10e11062
Enthebung	bv_doc_id__2_d10e11065
vom	bv_doc_id__2_d10e11067
Amte	bv_doc_id__2_d10e11069
darf	bv_doc_id__2_d10e11071
nur	bv_doc_id__2_d10e11073
durch	bv_doc_id__2_d10e11075
Verfügung	bv_doc_id__2_d10e11078
des	bv_doc_id__2_d10e11080
Gerichtsvor	bv_doc_id__2_d10e11082
standes	bv_doc_id__2_d10e11086
oder	bv_doc_id__2_d10e11088
höheren	bv_doc_id__2_d10e11091
Gerichtsbehörde	bv_doc_id__2_d10e11093
unter	bv_doc_id__2_d10e11095
gleichzeitiger	bv_doc_id__2_d10e11097
Verweisung	bv_doc_id__2_d10e11099
der	bv_doc_id__2_d10e11101
Sache	bv_doc_id__2_d10e11104
an	bv_doc_id__2_d10e11106
das	bv_doc_id__2_d10e11108
zuständige	bv_doc_id__2_d10e11110
Gericht	bv_doc_id__2_d10e11112
<g/>
,	
die	bv_doc_id__2_d10e11117
Versetzung	bv_doc_id__2_d10e11119
an	bv_doc_id__2_d10e11121
eine	bv_doc_id__2_d10e11123
andere	bv_doc_id__2_d10e11125
Stelle	bv_doc_id__2_d10e11127
oder	bv_doc_id__2_d10e11130
in	bv_doc_id__2_d10e11132
den	bv_doc_id__2_d10e11134
Ruhestand	bv_doc_id__2_d10e11136
wider	bv_doc_id__2_d10e11138
Willen	bv_doc_id__2_d10e11140
nur	bv_doc_id__2_d10e11143
durch	bv_doc_id__2_d10e11145
gerichtlichen	bv_doc_id__2_d10e11147
Beschluss	bv_doc_id__2_d10e11149
in	bv_doc_id__2_d10e11151
den	bv_doc_id__2_d10e11153
durch	bv_doc_id__2_d10e11156
das	bv_doc_id__2_d10e11158
Gesetz	bv_doc_id__2_d10e11160
bestimmten	bv_doc_id__2_d10e11162
Fällen	bv_doc_id__2_d10e11164
und	bv_doc_id__2_d10e11166
Formen	bv_doc_id__2_d10e11169
stattfinden	bv_doc_id__2_d10e11171
<g/>
.	
Diese	bv_doc_id__2_d10e11175
Bestimmungen	bv_doc_id__2_d10e11177
finden	bv_doc_id__2_d10e11179
jedoch	bv_doc_id__2_d10e11182
bei	bv_doc_id__2_d10e11184
Uebersetzung	bv_doc_id__2_d10e11186
und	bv_doc_id__2_d10e11188
Versetzungen	bv_doc_id__2_d10e11190
in	bv_doc_id__2_d10e11192
den	bv_doc_id__2_d10e11195
Ruhestand	bv_doc_id__2_d10e11197
keine	bv_doc_id__2_d10e11199
Anwendung	bv_doc_id__2_d10e11201
<g/>
,	
die	bv_doc_id__2_d10e11205
durch	bv_doc_id__2_d10e11208
Veränderungen	bv_doc_id__2_d10e11210
in	bv_doc_id__2_d10e11212
der	bv_doc_id__2_d10e11214
Verfassung	bv_doc_id__2_d10e11216
der	bv_doc_id__2_d10e11218
Gerichte	bv_doc_id__2_d10e11221
nötig	bv_doc_id__2_d10e11223
werden	bv_doc_id__2_d10e11225
<g/>
.	
In	bv_doc_id__2_d10e11229
einem	bv_doc_id__2_d10e11231
solchen	bv_doc_id__2_d10e11234
Fall	bv_doc_id__2_d10e11236
wird	bv_doc_id__2_d10e11238
durch	bv_doc_id__2_d10e11240
Gesetz	bv_doc_id__2_d10e11242
festgestellt	bv_doc_id__2_d10e11244
<g/>
,	
innerhalb	bv_doc_id__2_d10e11249
welchen	bv_doc_id__2_d10e11251
Zeitraumes	bv_doc_id__2_d10e11253
Richter	bv_doc_id__2_d10e11255
ohne	bv_doc_id__2_d10e11257
die	bv_doc_id__2_d10e11260
sonst	bv_doc_id__2_d10e11262
vorgeschriebenen	bv_doc_id__2_d10e11264
Förmlichkeiten	bv_doc_id__2_d10e11266
übersetzt	bv_doc_id__2_d10e11268
und	bv_doc_id__2_d10e11270
in	bv_doc_id__2_d10e11273
den	bv_doc_id__2_d10e11275
Ruhestand	bv_doc_id__2_d10e11277
versetzt	bv_doc_id__2_d10e11279
werden	bv_doc_id__2_d10e11281
können	bv_doc_id__2_d10e11283
<g/>
.	
Art.	bv_doc_id__2_d10e11294
81.	bv_doc_id__2_d10e11296
Die	bv_doc_id__2_d10e11301
Prüfung	bv_doc_id__2_d10e11303
der	bv_doc_id__2_d10e11305
Giltigkeit	bv_doc_id__2_d10e11307
gehörig	bv_doc_id__2_d10e11309
kundgemachter	bv_doc_id__2_d10e11312
Gesetze	bv_doc_id__2_d10e11314
steht	bv_doc_id__2_d10e11316
den	bv_doc_id__2_d10e11318
Gerichten	bv_doc_id__2_d10e11320
nicht	bv_doc_id__2_d10e11322
zu	bv_doc_id__2_d10e11325
<g/>
.	
Hat	bv_doc_id__2_d10e11332
ein	bv_doc_id__2_d10e11334
Gericht	bv_doc_id__2_d10e11336
die	bv_doc_id__2_d10e11338
Anwendung	bv_doc_id__2_d10e11340
eines	bv_doc_id__2_d10e11343
Landesgesetzes	bv_doc_id__2_d10e11345
als	bv_doc_id__2_d10e11347
bundesgesetzwidrig	bv_doc_id__2_d10e11349
oder	bv_doc_id__2_d10e11351
einer	bv_doc_id__2_d10e11353
Vollzugsanweisung	bv_doc_id__2_d10e11356
<g/>
(	
Vdg	bv_doc_id__2_d10e11360
<g/>
.)	
als	bv_doc_id__2_d10e11364
gesetzwidrig	bv_doc_id__2_d10e11366
abgelehnt	bv_doc_id__2_d10e11369
<g/>
,	
hat	bv_doc_id__2_d10e11373
es	bv_doc_id__2_d10e11375
gleichzeitig	bv_doc_id__2_d10e11377
den	bv_doc_id__2_d10e11379
Antrag	bv_doc_id__2_d10e11382
auf	bv_doc_id__2_d10e11384
Kassation	bv_doc_id__2_d10e11386
dieses	bv_doc_id__2_d10e11390
Gesetzes	bv_doc_id__2_d10e11392
oder	bv_doc_id__2_d10e11394
dieser	bv_doc_id__2_d10e11397
Vollzugsanweisung	bv_doc_id__2_d10e11399
beim	bv_doc_id__2_d10e11402
Bundesverfassungsgerichte	bv_doc_id__2_d10e11404
zu	bv_doc_id__2_d10e11406
stellen	bv_doc_id__2_d10e11408
<g/>
.	
Art.	bv_doc_id__2_d10e11418
82.	bv_doc_id__2_d10e11420
Wegen	bv_doc_id__2_d10e11425
der	bv_doc_id__2_d10e11427
von	bv_doc_id__2_d10e11429
einem	bv_doc_id__2_d10e11431
Richter	bv_doc_id__2_d10e11433
in	bv_doc_id__2_d10e11436
Ausübung	bv_doc_id__2_d10e11438
seines	bv_doc_id__2_d10e11440
Amtes	bv_doc_id__2_d10e11442
verursachten	bv_doc_id__2_d10e11444
Rechtsverletzungen	bv_doc_id__2_d10e11446
kann	bv_doc_id__2_d10e11449
dieser	bv_doc_id__2_d10e11451
Richter	bv_doc_id__2_d10e11453
sowie	bv_doc_id__2_d10e11455
der	bv_doc_id__2_d10e11457
Bund	bv_doc_id__2_d10e11459
ausser	bv_doc_id__2_d10e11462
den	bv_doc_id__2_d10e11464
im	bv_doc_id__2_d10e11466
gerichtlichen	bv_doc_id__2_d10e11468
Verfahren	bv_doc_id__2_d10e11470
vorgezeichneten	bv_doc_id__2_d10e11472
Rechtsmitteln	bv_doc_id__2_d10e11475
mit	bv_doc_id__2_d10e11477
Klage	bv_doc_id__2_d10e11479
be	bv_doc_id__2_d10e11481
langt	bv_doc_id__2_d10e11485
werden	bv_doc_id__2_d10e11488
<g/>
.	
Dieses	bv_doc_id__2_d10e11492
Klagerecht	bv_doc_id__2_d10e11494
wird	bv_doc_id__2_d10e11496
durch	bv_doc_id__2_d10e11498
ein	bv_doc_id__2_d10e11501
besonderes	bv_doc_id__2_d10e11503
Bundesgesetz	bv_doc_id__2_d10e11505
gereglt	bv_doc_id__2_d10e11507
<g/>
.	
Der	bv_doc_id__2_d10e11514
B	bv_doc_id__2_d10e11516
u	bv_doc_id__2_d10e11522
nd	bv_doc_id__2_d10e11526
haftet	bv_doc_id__2_d10e11528
für	bv_doc_id__2_d10e11531
jedes	bv_doc_id__2_d10e11533
Verschulden	bv_doc_id__2_d10e11535
des	bv_doc_id__2_d10e11537
Richters	bv_doc_id__2_d10e11539
<g/>
,	
dieser	bv_doc_id__2_d10e11544
nur	bv_doc_id__2_d10e11546
<g/>
,	
wenn	bv_doc_id__2_d10e11550
ihm	bv_doc_id__2_d10e11552
Vorsatz	bv_doc_id__2_d10e11554
oder	bv_doc_id__2_d10e11557
grobe	bv_doc_id__2_d10e11559
Fahrlässigkeit	bv_doc_id__2_d10e11561
zur	bv_doc_id__2_d10e11563
Last	bv_doc_id__2_d10e11565
fällt	bv_doc_id__2_d10e11567
<g/>
.	
Art.	bv_doc_id__2_d10e11579
83.	bv_doc_id__2_d10e11581
Die	bv_doc_id__2_d10e11586
Verhandlungen	bv_doc_id__2_d10e11588
vor	bv_doc_id__2_d10e11590
dem	bv_doc_id__2_d10e11592
erkennenden	bv_doc_id__2_d10e11594
Richter	bv_doc_id__2_d10e11597
sind	bv_doc_id__2_d10e11599
in	bv_doc_id__2_d10e11601
Zivil	bv_doc_id__2_d10e11603
<g/>
-	
und	bv_doc_id__2_d10e11613
Strafrechtssachen	bv_doc_id__2_d10e11616
mündlich	bv_doc_id__2_d10e11618
und	bv_doc_id__2_d10e11620
öffentlich	bv_doc_id__2_d10e11622
<g/>
.	
Die	bv_doc_id__2_d10e11626
Ausnahme	bv_doc_id__2_d10e11629
bestimmt	bv_doc_id__2_d10e11631
das	bv_doc_id__2_d10e11633
Gesetz	bv_doc_id__2_d10e11635
<g/>
.	
Im	bv_doc_id__2_d10e11642
Strafverfahren	bv_doc_id__2_d10e11644
gilt	bv_doc_id__2_d10e11646
der	bv_doc_id__2_d10e11648
Anklageprozeß	bv_doc_id__2_d10e11650
<g/>
.	
Art.	bv_doc_id__2_d10e11661
84.	bv_doc_id__2_d10e11663
Bei	bv_doc_id__2_d10e11668
den	bv_doc_id__2_d10e11670
mit	bv_doc_id__2_d10e11672
schweren	bv_doc_id__2_d10e11674
Strafen	bv_doc_id__2_d10e11676
bedrohten	bv_doc_id__2_d10e11679
Verbrechen	bv_doc_id__2_d10e11681
<g/>
,	
die	bv_doc_id__2_d10e11685
das	bv_doc_id__2_d10e11687
Gesetz	bv_doc_id__2_d10e11689
zu	bv_doc_id__2_d10e11692
bezeichnen	bv_doc_id__2_d10e11694
hat	bv_doc_id__2_d10e11696
<g/>
,	
sowie	bv_doc_id__2_d10e11700
bei	bv_doc_id__2_d10e11702
allen	bv_doc_id__2_d10e11705
politischen	bv_doc_id__2_d10e11707
oder	bv_doc_id__2_d10e11709
durch	bv_doc_id__2_d10e11711
den	bv_doc_id__2_d10e11713
Inhalt	bv_doc_id__2_d10e11715
einer	bv_doc_id__2_d10e11718
Druckschrift	bv_doc_id__2_d10e11720
verübten	bv_doc_id__2_d10e11722
Verbrechen	bv_doc_id__2_d10e11724
und	bv_doc_id__2_d10e11726
Vergehen	bv_doc_id__2_d10e11728
entscheiden	bv_doc_id__2_d10e11731
Geschworene	bv_doc_id__2_d10e11733
<g/>
,	
über	bv_doc_id__2_d10e11737
die	bv_doc_id__2_d10e11739
Schuld	bv_doc_id__2_d10e11741
des	bv_doc_id__2_d10e11744
Angeklagten	bv_doc_id__2_d10e11746
<g/>
.	
Art.	bv_doc_id__2_d10e11756
85.	bv_doc_id__2_d10e11758
Als	bv_doc_id__2_d10e11763
oberste	bv_doc_id__2_d10e11765
Instanz	bv_doc_id__2_d10e11767
in	bv_doc_id__2_d10e11769
Zivil	bv_doc_id__2_d10e11771
<g/>
-	
und	bv_doc_id__2_d10e11782
Strafrechtssachen	bv_doc_id__2_d10e11784
besteht	bv_doc_id__2_d10e11786
das	bv_doc_id__2_d10e11788
oberste	bv_doc_id__2_d10e11790
Bundesgericht	bv_doc_id__2_d10e11793
in	bv_doc_id__2_d10e11795
Wien	bv_doc_id__2_d10e11797
<g/>
.	
Art.	bv_doc_id__2_d10e11807
86.	bv_doc_id__2_d10e11809
Die	bv_doc_id__2_d10e11814
Erteilung	bv_doc_id__2_d10e11816
von	bv_doc_id__2_d10e11818
Amnestien	bv_doc_id__2_d10e11820
erfolgt	bv_doc_id__2_d10e11822
durch	bv_doc_id__2_d10e11825
Bundesgesetz	bv_doc_id__2_d10e11827
<g/>
.	
Art.	bv_doc_id__2_d10e11837
87.	bv_doc_id__2_d10e11839
Die	bv_doc_id__2_d10e11844
Rechtspflege	bv_doc_id__2_d10e11846
wird	bv_doc_id__2_d10e11848
von	bv_doc_id__2_d10e11850
der	bv_doc_id__2_d10e11852
Verwaltung	bv_doc_id__2_d10e11855
in	bv_doc_id__2_d10e11857
allen	bv_doc_id__2_d10e11859
Instanzen	bv_doc_id__2_d10e11861
getrennt	bv_doc_id__2_d10e11863
<g/>
.	
Die	bv_doc_id__2_d10e11868
Staatsanwaltschaft	bv_doc_id__2_d10e11872
gilt	bv_doc_id__2_d10e11874
als	bv_doc_id__2_d10e11876
Verwaltungsbehörde	bv_doc_id__2_d10e11878
<g/>
.	
Art.	bv_doc_id__2_d10e11889
88.	bv_doc_id__2_d10e11891
In	bv_doc_id__2_d10e11896
allen	bv_doc_id__2_d10e11898
Fällen	bv_doc_id__2_d10e11900
<g/>
,	
wo	bv_doc_id__2_d10e11904
eine	bv_doc_id__2_d10e11907
Verwaltungsbehörde	bv_doc_id__2_d10e11909
nach	bv_doc_id__2_d10e11911
den	bv_doc_id__2_d10e11913
bestehenden	bv_doc_id__2_d10e11915
oder	bv_doc_id__2_d10e11917
künftig	bv_doc_id__2_d10e11920
zu	bv_doc_id__2_d10e11922
erlassenden	bv_doc_id__2_d10e11924
Gesetzen	bv_doc_id__2_d10e11926
über	bv_doc_id__2_d10e11928
Privatrechtsansprüche	bv_doc_id__2_d10e11930
zu	bv_doc_id__2_d10e11933
entscheiden	bv_doc_id__2_d10e11935
hat	bv_doc_id__2_d10e11937
<g/>
,	
steht	bv_doc_id__2_d10e11941
es	bv_doc_id__2_d10e11943
dem	bv_doc_id__2_d10e11946
durch	bv_doc_id__2_d10e11948
diese	bv_doc_id__2_d10e11950
Entscheidung	bv_doc_id__2_d10e11952
Benachteiligten	bv_doc_id__2_d10e11954
frei	bv_doc_id__2_d10e11956
<g/>
,	
wenn	bv_doc_id__2_d10e11961
nicht	bv_doc_id__2_d10e11963
im	bv_doc_id__2_d10e11965
Gesetze	bv_doc_id__2_d10e11967
etwas	bv_doc_id__2_d10e11969
anderes	bv_doc_id__2_d10e11972
bestimmt	bv_doc_id__2_d10e11974
ist	bv_doc_id__2_d10e11976
<g/>
,	
Abhilfe	bv_doc_id__2_d10e11980
gegen	bv_doc_id__2_d10e11982
die	bv_doc_id__2_d10e11985
andere	bv_doc_id__2_d10e11987
Partei	bv_doc_id__2_d10e11989
im	bv_doc_id__2_d10e11991
Rechtswege	bv_doc_id__2_d10e11993
zu	bv_doc_id__2_d10e11995
suchen	bv_doc_id__2_d10e11998
<g/>
.	
B	bv_doc_id__2_d10e10243
<g/>
.	
Von	bv_doc_id__2_d10e10247
der	bv_doc_id__2_d10e10249
Gerichtsbarkeit	bv_doc_id__2_d10e10251
des	bv_doc_id__2_d10e10254
Bundes	bv_doc_id__2_d10e10256
<g/>
.	
Art.	bv_doc_id__2_d10e10265
73.	bv_doc_id__2_d10e10267
Alle	bv_doc_id__2_d10e10272
Gerichtsbarkeit	bv_doc_id__2_d10e10274
geht	bv_doc_id__2_d10e10276
vom	bv_doc_id__2_d10e10278
Bunde	bv_doc_id__2_d10e10280
aus	bv_doc_id__2_d10e10283
<g/>
.	
Die	bv_doc_id__2_d10e10290
Urteile	bv_doc_id__2_d10e10292
und	bv_doc_id__2_d10e10294
Erkenntnisse	bv_doc_id__2_d10e10296
werden	bv_doc_id__2_d10e10298
im	bv_doc_id__2_d10e10301
Namen	bv_doc_id__2_d10e10303
der	bv_doc_id__2_d10e10305
Republik	bv_doc_id__2_d10e10307
Oesterreich	bv_doc_id__2_d10e10309
ausgefertigt	bv_doc_id__2_d10e10311
<g/>
.	
Art.	bv_doc_id__2_d10e10265
73.	bv_doc_id__2_d10e10267
Alle	bv_doc_id__2_d10e10272
Gerichtsbarkeit	bv_doc_id__2_d10e10274
geht	bv_doc_id__2_d10e10276
vom	bv_doc_id__2_d10e10278
Bunde	bv_doc_id__2_d10e10280
aus	bv_doc_id__2_d10e10283
<g/>
.	
Die	bv_doc_id__2_d10e10290
Urteile	bv_doc_id__2_d10e10292
und	bv_doc_id__2_d10e10294
