<doc id="bv_doc_id__4" attrs="word lemma type">
Erster	bv_doc_id__4_d29e427
und	bv_doc_id__4_d29e5040
im	bv_doc_id__4_d29e5042
Falle	bv_doc_id__4_d29e5044
der	bv_doc_id__4_d29e5046
Art.	bv_doc_id__4_d29e5048
XIX	bv_doc_id__4_d29e5050
<g/>
.	
XX	bv_doc_id__4_d29e5055
und	bv_doc_id__4_d29e5057
XXXI	bv_doc_id__4_d29e5059
der	bv_doc_id__4_d29e5061
Bundesverfassung	bv_doc_id__4_d29e5063
auch	bv_doc_id__4_d29e5066
mit	bv_doc_id__4_d29e5068
Berufung	bv_doc_id__4_d29e5070
auf	bv_doc_id__4_d29e5072
das	bv_doc_id__4_d29e5074
Ergebnis	bv_doc_id__4_d29e5076
der	bv_doc_id__4_d29e5079
Volksabstimmung	bv_doc_id__4_d29e5081
<g/>
,	
im	bv_doc_id__4_d29e5085
Bundesgesetzblatt	bv_doc_id__4_d29e5087
über	bv_doc_id__4_d29e5089
Anordnung	bv_doc_id__4_d29e5092
des	bv_doc_id__4_d29e5094
Bundespräsidenten	bv_doc_id__4_d29e5096
durch	bv_doc_id__4_d29e5098
den	bv_doc_id__4_d29e5100
Bundeskanzler	bv_doc_id__4_d29e5102
<g/>
.	
Art.	bv_doc_id__4_d29e5113
XXXIV	bv_doc_id__4_d29e5115
<g/>
.	
Die	bv_doc_id__4_d29e5122
Mitglieder	bv_doc_id__4_d29e5124
der	bv_doc_id__4_d29e5126
Bunde	bv_doc_id__4_d29e5128
s	bv_doc_id__4_d29e5134
versammlung	bv_doc_id__4_d29e5139
können	bv_doc_id__4_d29e5141
wegen	bv_doc_id__4_d29e5143
der	bv_doc_id__4_d29e5145
in	bv_doc_id__4_d29e5147
Ausübung	bv_doc_id__4_d29e5149
ihres	bv_doc_id__4_d29e5152
Berufes	bv_doc_id__4_d29e5154
geschehenen	bv_doc_id__4_d29e5156
Abstimmungen	bv_doc_id__4_d29e5158
niemals	bv_doc_id__4_d29e5160
<g/>
,	
wegen	bv_doc_id__4_d29e5165
der	bv_doc_id__4_d29e5167
in	bv_doc_id__4_d29e5169
diesem	bv_doc_id__4_d29e5171
Berufe	bv_doc_id__4_d29e5173
gemachten	bv_doc_id__4_d29e5175
Aeusserungen	bv_doc_id__4_d29e5178
nur	bv_doc_id__4_d29e5180
von	bv_doc_id__4_d29e5182
der	bv_doc_id__4_d29e5184
Bundesversammlung	bv_doc_id__4_d29e5186
verantwortlich	bv_doc_id__4_d29e5188
gemacht	bv_doc_id__4_d29e5191
werden	bv_doc_id__4_d29e5193
<g/>
.	
Kein	bv_doc_id__4_d29e5200
Mitglied	bv_doc_id__4_d29e5202
der	bv_doc_id__4_d29e5204
Bundesversammlung	bv_doc_id__4_d29e5206
darf	bv_doc_id__4_d29e5208
während	bv_doc_id__4_d29e5211
der	bv_doc_id__4_d29e5213
Dauer	bv_doc_id__4_d29e5215
der	bv_doc_id__4_d29e5217
Session	bv_doc_id__4_d29e5219
wegen	bv_doc_id__4_d29e5221
einer	bv_doc_id__4_d29e5224
strafbaren	bv_doc_id__4_d29e5226
Handlung	bv_doc_id__4_d29e5228
<g/>
-	
den	bv_doc_id__4_d29e5232
Fall	bv_doc_id__4_d29e5234
der	bv_doc_id__4_d29e5237
Ergreifung	bv_doc_id__4_d29e5239
auf	bv_doc_id__4_d29e5241
frischer	bv_doc_id__4_d29e5243
Tat	bv_doc_id__4_d29e5245
ausgenommen	bv_doc_id__4_d29e5247
<g/>
-	
ohne	bv_doc_id__4_d29e5252
Zustimmung	bv_doc_id__4_d29e5254
der	bv_doc_id__4_d29e5256
Bundesversammlung	bv_doc_id__4_d29e5258
verhaftet	bv_doc_id__4_d29e5260
oder	bv_doc_id__4_d29e5263
behördlich	bv_doc_id__4_d29e5265
verfolgt	bv_doc_id__4_d29e5267
werden	bv_doc_id__4_d29e5269
<g/>
.	
Selbst	bv_doc_id__4_d29e5276
in	bv_doc_id__4_d29e5278
dem	bv_doc_id__4_d29e5280
Falle	bv_doc_id__4_d29e5282
der	bv_doc_id__4_d29e5284
Ergreifung	bv_doc_id__4_d29e5287
auf	bv_doc_id__4_d29e5289
frischer	bv_doc_id__4_d29e5291
Tat	bv_doc_id__4_d29e5293
hat	bv_doc_id__4_d29e5295
die	bv_doc_id__4_d29e5297
Behörde	bv_doc_id__4_d29e5300
dem	bv_doc_id__4_d29e5302
Präsidenten	bv_doc_id__4_d29e5304
der	bv_doc_id__4_d29e5306
Bundesversammlung	bv_doc_id__4_d29e5308
sogleich	bv_doc_id__4_d29e5310
die	bv_doc_id__4_d29e5313
geschehene	bv_doc_id__4_d29e5315
Verhaftung	bv_doc_id__4_d29e5317
bekanntzugeben	bv_doc_id__4_d29e5319
<g/>
.	
Wenn	bv_doc_id__4_d29e5326
es	bv_doc_id__4_d29e5328
die	bv_doc_id__4_d29e5330
Bundesversammlung	bv_doc_id__4_d29e5332
verlangt	bv_doc_id__4_d29e5334
<g/>
,	
muss	bv_doc_id__4_d29e5339
der	bv_doc_id__4_d29e5341
Verhaft	bv_doc_id__4_d29e5343
aufgehoben	bv_doc_id__4_d29e5345
oder	bv_doc_id__4_d29e5347
die	bv_doc_id__4_d29e5350
Verfolgung	bv_doc_id__4_d29e5352
für	bv_doc_id__4_d29e5354
die	bv_doc_id__4_d29e5356
ganze	bv_doc_id__4_d29e5358
Sitzungsperiode	bv_doc_id__4_d29e5360
aufgeschoben	bv_doc_id__4_d29e5363
werden	bv_doc_id__4_d29e5365
<g/>
.	
Art.	bv_doc_id__4_d29e5113
XXXIV	bv_doc_id__4_d29e5115
<g/>
.	
Die	bv_doc_id__4_d29e5122
Mitglieder	bv_doc_id__4_d29e5124
der	bv_doc_id__4_d29e5126
Bunde	bv_doc_id__4_d29e5128
s	bv_doc_id__4_d29e5134
versammlung	bv_doc_id__4_d29e5139
können	bv_doc_id__4_d29e5141
wegen	bv_doc_id__4_d29e5143
der	bv_doc_id__4_d29e5145
in	bv_doc_id__4_d29e5147
Ausübung	bv_doc_id__4_d29e5149
ihres	bv_doc_id__4_d29e5152
Berufes	bv_doc_id__4_d29e5154
geschehenen	bv_doc_id__4_d29e5156
Abstimmungen	bv_doc_id__4_d29e5158
niemals	bv_doc_id__4_d29e5160
<g/>
,	
wegen	bv_doc_id__4_d29e5165
der	bv_doc_id__4_d29e5167
in	bv_doc_id__4_d29e5169
diesem	bv_doc_id__4_d29e5171
Berufe	bv_doc_id__4_d29e5173
gemachten	bv_doc_id__4_d29e5175
Aeusserungen	bv_doc_id__4_d29e5178
nur	bv_doc_id__4_d29e5180
von	bv_doc_id__4_d29e5182
der	bv_doc_id__4_d29e5184
Bundesversammlung	bv_doc_id__4_d29e5186
verantwortlich	bv_doc_id__4_d29e5188
gemacht	bv_doc_id__4_d29e5191
werden	bv_doc_id__4_d29e5193
<g/>
.	
Kein	bv_doc_id__4_d29e5200
Mitglied	bv_doc_id__4_d29e5202
der	bv_doc_id__4_d29e5204
Bundesversammlung	bv_doc_id__4_d29e5206
darf	bv_doc_id__4_d29e5208
während	bv_doc_id__4_d29e5211
der	bv_doc_id__4_d29e5213
Dauer	bv_doc_id__4_d29e5215
der	bv_doc_id__4_d29e5217
Session	bv_doc_id__4_d29e5219
wegen	bv_doc_id__4_d29e5221
einer	bv_doc_id__4_d29e5224
strafbaren	bv_doc_id__4_d29e5226
Handlung	bv_doc_id__4_d29e5228
<g/>
-	
den	bv_doc_id__4_d29e5232
Fall	bv_doc_id__4_d29e5234
der	bv_doc_id__4_d29e5237
Ergreifung	bv_doc_id__4_d29e5239
auf	bv_doc_id__4_d29e5241
frischer	bv_doc_id__4_d29e5243
Tat	bv_doc_id__4_d29e5245
ausgenommen	bv_doc_id__4_d29e5247
<g/>
-	
ohne	bv_doc_id__4_d29e5252
Zustimmung	bv_doc_id__4_d29e5254
der	bv_doc_id__4_d29e5256
Bundesversammlung	bv_doc_id__4_d29e5258
verhaftet	bv_doc_id__4_d29e5260
oder	bv_doc_id__4_d29e5263
behördlich	bv_doc_id__4_d29e5265
verfolgt	bv_doc_id__4_d29e5267
werden	bv_doc_id__4_d29e5269
<g/>
.	
Selbst	bv_doc_id__4_d29e5276
in	bv_doc_id__4_d29e5278
dem	bv_doc_id__4_d29e5280
Falle	bv_doc_id__4_d29e5282
der	bv_doc_id__4_d29e5284
Ergreifung	bv_doc_id__4_d29e5287
auf	bv_doc_id__4_d29e5289
frischer	bv_doc_id__4_d29e5291
Tat	bv_doc_id__4_d29e5293
hat	bv_doc_id__4_d29e5295
die	bv_doc_id__4_d29e5297
Behörde	bv_doc_id__4_d29e5300
dem	bv_doc_id__4_d29e5302
Präsidenten	bv_doc_id__4_d29e5304
der	bv_doc_id__4_d29e5306
Bundesversammlung	bv_doc_id__4_d29e5308
sogleich	bv_doc_id__4_d29e5310
die	bv_doc_id__4_d29e5313
geschehene	bv_doc_id__4_d29e5315
Verhaftung	bv_doc_id__4_d29e5317
bekanntzugeben	bv_doc_id__4_d29e5319
<g/>
.	
Wenn	bv_doc_id__4_d29e5326
es	bv_doc_id__4_d29e5328
die	bv_doc_id__4_d29e5330
Bundesversammlung	bv_doc_id__4_d29e5332
verlangt	bv_doc_id__4_d29e5334
<g/>
,	
muss	bv_doc_id__4_d29e5339
der	bv_doc_id__4_d29e5341
Verhaft	bv_doc_id__4_d29e5343
aufgehoben	bv_doc_id__4_d29e5345
oder	bv_doc_id__4_d29e5347
die	bv_doc_id__4_d29e5350
Verfolgung	bv_doc_id__4_d29e5352
für	bv_doc_id__4_d29e5354
die	bv_doc_id__4_d29e5356
ganze	bv_doc_id__4_d29e5358
Sitzungsperiode	bv_doc_id__4_d29e5360
aufgeschoben	bv_doc_id__4_d29e5363
werden	bv_doc_id__4_d29e5365
<g/>
.	
Art.	bv_doc_id__4_d29e5377
XXXV	bv_doc_id__4_d29e5379
<g/>
.	
Die	bv_doc_id__4_d29e5386
Mitglieder	bv_doc_id__4_d29e5388
des	bv_doc_id__4_d29e5390
Bundesrates	bv_doc_id__4_d29e5392
geniessen	bv_doc_id__4_d29e5394
die	bv_doc_id__4_d29e5397
ihnen	bv_doc_id__4_d29e5399
als	bv_doc_id__4_d29e5401
Mitglieder	bv_doc_id__4_d29e5403
der	bv_doc_id__4_d29e5405
Landesversammlung	bv_doc_id__4_d29e5407
gewährte	bv_doc_id__4_d29e5410
Immunität	bv_doc_id__4_d29e5412
auch	bv_doc_id__4_d29e5414
während	bv_doc_id__4_d29e5416
der	bv_doc_id__4_d29e5418
ganzen	bv_doc_id__4_d29e5420
Dauer	bv_doc_id__4_d29e5423
ihrer	bv_doc_id__4_d29e5425
Funktion	bv_doc_id__4_d29e5427
als	bv_doc_id__4_d29e5429
Bundesmitglieder	bv_doc_id__4_d29e5431
<g/>
.	
Art.	bv_doc_id__4_d29e5377
XXXV	bv_doc_id__4_d29e5379
<g/>
.	
Die	bv_doc_id__4_d29e5386
Mitglieder	bv_doc_id__4_d29e5388
des	bv_doc_id__4_d29e5390
Bundesrates	bv_doc_id__4_d29e5392
geniessen	bv_doc_id__4_d29e5394
die	bv_doc_id__4_d29e5397
ihnen	bv_doc_id__4_d29e5399
als	bv_doc_id__4_d29e5401
Mitglieder	bv_doc_id__4_d29e5403
der	bv_doc_id__4_d29e5405
Landesversammlung	bv_doc_id__4_d29e5407
gewährte	bv_doc_id__4_d29e5410
Immunität	bv_doc_id__4_d29e5412
auch	bv_doc_id__4_d29e5414
während	bv_doc_id__4_d29e5416
der	bv_doc_id__4_d29e5418
ganzen	bv_doc_id__4_d29e5420
Dauer	bv_doc_id__4_d29e5423
ihrer	bv_doc_id__4_d29e5425
Funktion	bv_doc_id__4_d29e5427
als	bv_doc_id__4_d29e5429
Bundesmitglieder	bv_doc_id__4_d29e5431
<g/>
.	
Art.	bv_doc_id__4_d29e5441
XXXVI	bv_doc_id__4_d29e5443
<g/>
.	
Niemand	bv_doc_id__4_d29e5450
kann	bv_doc_id__4_d29e5452
gleichzeitig	bv_doc_id__4_d29e5454
der	bv_doc_id__4_d29e5456
Bundesversammlung	bv_doc_id__4_d29e5458
und	bv_doc_id__4_d29e5461
dem	bv_doc_id__4_d29e5463
Bundesrat	bv_doc_id__4_d29e5465
angehören	bv_doc_id__4_d29e5467
<g/>
.	
Art.	bv_doc_id__4_d29e5441
XXXVI	bv_doc_id__4_d29e5443
<g/>
.	
Niemand	bv_doc_id__4_d29e5450
kann	bv_doc_id__4_d29e5452
gleichzeitig	bv_doc_id__4_d29e5454
der	bv_doc_id__4_d29e5456
Bundesversammlung	bv_doc_id__4_d29e5458
und	bv_doc_id__4_d29e5461
dem	bv_doc_id__4_d29e5463
Bundesrat	bv_doc_id__4_d29e5465
angehören	bv_doc_id__4_d29e5467
<g/>
.	
Art.	bv_doc_id__4_d29e5477
XXXVII	bv_doc_id__4_d29e5479
<g/>
.	
Die	bv_doc_id__4_d29e5486
der	bv_doc_id__4_d29e5488
Bundesversammlung	bv_doc_id__4_d29e5490
oder	bv_doc_id__4_d29e5492
dem	bv_doc_id__4_d29e5494
Bundesrat	bv_doc_id__4_d29e5497
angehörenden	bv_doc_id__4_d29e5499
öffentlichen	bv_doc_id__4_d29e5501
Angestellten	bv_doc_id__4_d29e5503
und	bv_doc_id__4_d29e5505
Funktionäre	bv_doc_id__4_d29e5507
bedürfen	bv_doc_id__4_d29e5510
zur	bv_doc_id__4_d29e5512
Ausübung	bv_doc_id__4_d29e5514
ihres	bv_doc_id__4_d29e5516
Mandates	bv_doc_id__4_d29e5518
keines	bv_doc_id__4_d29e5520
Urlaubes	bv_doc_id__4_d29e5523
<g/>
.	
Art.	bv_doc_id__4_d29e5477
XXXVII	bv_doc_id__4_d29e5479
<g/>
.	
Die	bv_doc_id__4_d29e5486
der	bv_doc_id__4_d29e5488
Bundesversammlung	bv_doc_id__4_d29e5490
oder	bv_doc_id__4_d29e5492
dem	bv_doc_id__4_d29e5494
Bundesrat	bv_doc_id__4_d29e5497
angehörenden	bv_doc_id__4_d29e5499
öffentlichen	bv_doc_id__4_d29e5501
Angestellten	bv_doc_id__4_d29e5503
und	bv_doc_id__4_d29e5505
Funktionäre	bv_doc_id__4_d29e5507
bedürfen	bv_doc_id__4_d29e5510
zur	bv_doc_id__4_d29e5512
Ausübung	bv_doc_id__4_d29e5514
ihres	bv_doc_id__4_d29e5516
Mandates	bv_doc_id__4_d29e5518
keines	bv_doc_id__4_d29e5520
Urlaubes	bv_doc_id__4_d29e5523
<g/>
.	
Art.	bv_doc_id__4_d29e5533
XXXVIII	bv_doc_id__4_d29e5535
<g/>
.	
Die	bv_doc_id__4_d29e5542
Mitglieder	bv_doc_id__4_d29e5544
der	bv_doc_id__4_d29e5546
Bundesregierung	bv_doc_id__4_d29e5548
sowie	bv_doc_id__4_d29e5550
die	bv_doc_id__4_d29e5553
von	bv_doc_id__4_d29e5555
ihnen	bv_doc_id__4_d29e5557
entsendeten	bv_doc_id__4_d29e5559
Vertreter	bv_doc_id__4_d29e5561
sind	bv_doc_id__4_d29e5563
berechtigt	bv_doc_id__4_d29e5566
<g/>
,	
an	bv_doc_id__4_d29e5570
allen	bv_doc_id__4_d29e5572
Beratungen	bv_doc_id__4_d29e5574
der	bv_doc_id__4_d29e5576
Bundesversammlung	bv_doc_id__4_d29e5579
und	bv_doc_id__4_d29e5581
des	bv_doc_id__4_d29e5583
Bundesrates	bv_doc_id__4_d29e5585
sowie	bv_doc_id__4_d29e5587
deren	bv_doc_id__4_d29e5589
Ausschüsse	bv_doc_id__4_d29e5592
teilzunehmen	bv_doc_id__4_d29e5594
<g/>
.	
Sie	bv_doc_id__4_d29e5598
müssen	bv_doc_id__4_d29e5600
auf	bv_doc_id__4_d29e5602
ihr	bv_doc_id__4_d29e5605
Verlangen	bv_doc_id__4_d29e5607
jedesmal	bv_doc_id__4_d29e5609
gehört	bv_doc_id__4_d29e5611
werden	bv_doc_id__4_d29e5613
<g/>
.	
Die	bv_doc_id__4_d29e5618
Bundesversammlung	bv_doc_id__4_d29e5620
sowie	bv_doc_id__4_d29e5622
der	bv_doc_id__4_d29e5624
Bundesrat	bv_doc_id__4_d29e5626
kann	bv_doc_id__4_d29e5628
die	bv_doc_id__4_d29e5631
Anwesenheit	bv_doc_id__4_d29e5633
der	bv_doc_id__4_d29e5635
Mitglieder	bv_doc_id__4_d29e5637
der	bv_doc_id__4_d29e5639
Bundesregierung	bv_doc_id__4_d29e5641
verlangen	bv_doc_id__4_d29e5644
<g/>
.	
Art.	bv_doc_id__4_d29e5533
XXXVIII	bv_doc_id__4_d29e5535
<g/>
.	
Die	bv_doc_id__4_d29e5542
Mitglieder	bv_doc_id__4_d29e5544
der	bv_doc_id__4_d29e5546
Bundesregierung	bv_doc_id__4_d29e5548
sowie	bv_doc_id__4_d29e5550
die	bv_doc_id__4_d29e5553
von	bv_doc_id__4_d29e5555
ihnen	bv_doc_id__4_d29e5557
entsendeten	bv_doc_id__4_d29e5559
Vertreter	bv_doc_id__4_d29e5561
sind	bv_doc_id__4_d29e5563
berechtigt	bv_doc_id__4_d29e5566
<g/>
,	
an	bv_doc_id__4_d29e5570
allen	bv_doc_id__4_d29e5572
Beratungen	bv_doc_id__4_d29e5574
der	bv_doc_id__4_d29e5576
Bundesversammlung	bv_doc_id__4_d29e5579
und	bv_doc_id__4_d29e5581
des	bv_doc_id__4_d29e5583
Bundesrates	bv_doc_id__4_d29e5585
sowie	bv_doc_id__4_d29e5587
deren	bv_doc_id__4_d29e5589
Ausschüsse	bv_doc_id__4_d29e5592
teilzunehmen	bv_doc_id__4_d29e5594
<g/>
.	
Sie	bv_doc_id__4_d29e5598
müssen	bv_doc_id__4_d29e5600
auf	bv_doc_id__4_d29e5602
ihr	bv_doc_id__4_d29e5605
Verlangen	bv_doc_id__4_d29e5607
jedesmal	bv_doc_id__4_d29e5609
gehört	bv_doc_id__4_d29e5611
werden	bv_doc_id__4_d29e5613
<g/>
.	
Die	bv_doc_id__4_d29e5618
Bundesversammlung	bv_doc_id__4_d29e5620
sowie	bv_doc_id__4_d29e5622
der	bv_doc_id__4_d29e5624
Bundesrat	bv_doc_id__4_d29e5626
kann	bv_doc_id__4_d29e5628
die	bv_doc_id__4_d29e5631
Anwesenheit	bv_doc_id__4_d29e5633
der	bv_doc_id__4_d29e5635
Mitglieder	bv_doc_id__4_d29e5637
der	bv_doc_id__4_d29e5639
Bundesregierung	bv_doc_id__4_d29e5641
verlangen	bv_doc_id__4_d29e5644
<g/>
.	
Art.	bv_doc_id__4_d29e5655
XXXIX	bv_doc_id__4_d29e5657
<g/>
.	
Die	bv_doc_id__4_d29e5664
Bundesversammlung	bv_doc_id__4_d29e5666
und	bv_doc_id__4_d29e5668
der	bv_doc_id__4_d29e5670
Bundesrat	bv_doc_id__4_d29e5672
sind	bv_doc_id__4_d29e5675
befugt	bv_doc_id__4_d29e5677
<g/>
,	
die	bv_doc_id__4_d29e5681
Geschäftsführung	bv_doc_id__4_d29e5683
der	bv_doc_id__4_d29e5685
Bundesregierung	bv_doc_id__4_d29e5688
zu	bv_doc_id__4_d29e5690
überprüfen	bv_doc_id__4_d29e5692
<g/>
,	
deren	bv_doc_id__4_d29e5696
Mitglieder	bv_doc_id__4_d29e5698
über	bv_doc_id__4_d29e5701
alle	bv_doc_id__4_d29e5703
Gegenstände	bv_doc_id__4_d29e5705
der	bv_doc_id__4_d29e5707
Vollziehung	bv_doc_id__4_d29e5709
zu	bv_doc_id__4_d29e5711
befragen	bv_doc_id__4_d29e5714
und	bv_doc_id__4_d29e5716
alle	bv_doc_id__4_d29e5718
einschlägigen	bv_doc_id__4_d29e5720
Auskünfte	bv_doc_id__4_d29e5722
zu	bv_doc_id__4_d29e5724
verlangen	bv_doc_id__4_d29e5727
<g/>
,	
sowie	bv_doc_id__4_d29e5731
ihren	bv_doc_id__4_d29e5733
Wünschen	bv_doc_id__4_d29e5735
über	bv_doc_id__4_d29e5737
die	bv_doc_id__4_d29e5740
Ausübung	bv_doc_id__4_d29e5742
der	bv_doc_id__4_d29e5744
Regierungs	bv_doc_id__4_d29e5746
<g/>
-	
und	bv_doc_id__4_d29e5750
Vollzugsgewalt	bv_doc_id__4_d29e5753
in	bv_doc_id__4_d29e5755
Entschliessungen	bv_doc_id__4_d29e5757
Ausdruck	bv_doc_id__4_d29e5759
zu	bv_doc_id__4_d29e5761
geben	bv_doc_id__4_d29e5763
<g/>
.	
Art.	bv_doc_id__4_d29e5655
XXXIX	bv_doc_id__4_d29e5657
<g/>
.	
Die	bv_doc_id__4_d29e5664
Bundesversammlung	bv_doc_id__4_d29e5666
und	bv_doc_id__4_d29e5668
der	bv_doc_id__4_d29e5670
Bundesrat	bv_doc_id__4_d29e5672
sind	bv_doc_id__4_d29e5675
befugt	bv_doc_id__4_d29e5677
<g/>
,	
die	bv_doc_id__4_d29e5681
Geschäftsführung	bv_doc_id__4_d29e5683
der	bv_doc_id__4_d29e5685
Bundesregierung	bv_doc_id__4_d29e5688
zu	bv_doc_id__4_d29e5690
überprüfen	bv_doc_id__4_d29e5692
<g/>
,	
deren	bv_doc_id__4_d29e5696
Mitglieder	bv_doc_id__4_d29e5698
über	bv_doc_id__4_d29e5701
alle	bv_doc_id__4_d29e5703
Gegenstände	bv_doc_id__4_d29e5705
der	bv_doc_id__4_d29e5707
Vollziehung	bv_doc_id__4_d29e5709
zu	bv_doc_id__4_d29e5711
befragen	bv_doc_id__4_d29e5714
und	bv_doc_id__4_d29e5716
alle	bv_doc_id__4_d29e5718
einschlägigen	bv_doc_id__4_d29e5720
Auskünfte	bv_doc_id__4_d29e5722
zu	bv_doc_id__4_d29e5724
verlangen	bv_doc_id__4_d29e5727
<g/>
,	
sowie	bv_doc_id__4_d29e5731
ihren	bv_doc_id__4_d29e5733
Wünschen	bv_doc_id__4_d29e5735
über	bv_doc_id__4_d29e5737
die	bv_doc_id__4_d29e5740
Ausübung	bv_doc_id__4_d29e5742
der	bv_doc_id__4_d29e5744
Regierungs	bv_doc_id__4_d29e5746
<g/>
-	
und	bv_doc_id__4_d29e5750
Vollzugsgewalt	bv_doc_id__4_d29e5753
in	bv_doc_id__4_d29e5755
Entschliessungen	bv_doc_id__4_d29e5757
Ausdruck	bv_doc_id__4_d29e5759
zu	bv_doc_id__4_d29e5761
geben	bv_doc_id__4_d29e5763
<g/>
.	
Dritter	bv_doc_id__4_d29e5777
Abschnitt	bv_doc_id__4_d29e5779
Von	bv_doc_id__4_d29e5784
der	bv_doc_id__4_d29e5786
Vollziehung	bv_doc_id__4_d29e5788
des	bv_doc_id__4_d29e5790
Bundes	bv_doc_id__4_d29e5792
<g/>
.	
A	bv_doc_id__4_d29e5802
<g/>
.	
Von	bv_doc_id__4_d29e5806
der	bv_doc_id__4_d29e5808
Regierungsgewalt	bv_doc_id__4_d29e5810
des	bv_doc_id__4_d29e5813
Bundes	bv_doc_id__4_d29e5815
<g/>
.	
Art.	bv_doc_id__4_d29e5824
XL	bv_doc_id__4_d29e5826
<g/>
.	
Der	bv_doc_id__4_d29e5833
Bundespräsident	bv_doc_id__4_d29e5835
und	bv_doc_id__4_d29e5837
sein	bv_doc_id__4_d29e5839
Stellvertreter	bv_doc_id__4_d29e5841
werden	bv_doc_id__4_d29e5844
unmittelbar	bv_doc_id__4_d29e5846
durch	bv_doc_id__4_d29e5848
das	bv_doc_id__4_d29e5850
Bundesvolk	bv_doc_id__4_d29e5852
gewählt	bv_doc_id__4_d29e5854
<g/>
.	
Die	bv_doc_id__4_d29e5862
Wahl	bv_doc_id__4_d29e5864
erfolgt	bv_doc_id__4_d29e5866
zugleich	bv_doc_id__4_d29e5868
mit	bv_doc_id__4_d29e5870
der	bv_doc_id__4_d29e5873
Hauptwahl	bv_doc_id__4_d29e5875
zur	bv_doc_id__4_d29e5877
Bundesversammlung	bv_doc_id__4_d29e5879
und	bv_doc_id__4_d29e5881
für	bv_doc_id__4_d29e5883
die	bv_doc_id__4_d29e5886
Dauer	bv_doc_id__4_d29e5888
ihrer	bv_doc_id__4_d29e5890
Funktionsperiode	bv_doc_id__4_d29e5892
<g/>
.	
Wird	bv_doc_id__4_d29e5899
die	bv_doc_id__4_d29e5901
Bundesversammlung	bv_doc_id__4_d29e5903
vor	bv_doc_id__4_d29e5905
Ablauf	bv_doc_id__4_d29e5907
der	bv_doc_id__4_d29e5910
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
jährigen	bv_doc_id__4_d29e5920
Legislativperiode	bv_doc_id__4_d29e5923
aufgelöst	bv_doc_id__4_d29e5925
<g/>
,	
hat	bv_doc_id__4_d29e5929
auch	bv_doc_id__4_d29e5931
eine	bv_doc_id__4_d29e5933
Neuwahl	bv_doc_id__4_d29e5936
des	bv_doc_id__4_d29e5938
Bundespräsidenten	bv_doc_id__4_d29e5940
und	bv_doc_id__4_d29e5942
seines	bv_doc_id__4_d29e5944
Stellvertreters	bv_doc_id__4_d29e5946
zu	bv_doc_id__4_d29e5949
erfolgen	bv_doc_id__4_d29e5951
<g/>
.	
Eine	bv_doc_id__4_d29e5958
Neuwahl	bv_doc_id__4_d29e5960
des	bv_doc_id__4_d29e5962
Bundespräsidenten	bv_doc_id__4_d29e5964
und	bv_doc_id__4_d29e5966
seines	bv_doc_id__4_d29e5969
Stellvertreters	bv_doc_id__4_d29e5971
hat	bv_doc_id__4_d29e5973
auch	bv_doc_id__4_d29e5975
dann	bv_doc_id__4_d29e5977
zu	bv_doc_id__4_d29e5979
erfolgen	bv_doc_id__4_d29e5982
<g/>
,	
wenn	bv_doc_id__4_d29e5986
die	bv_doc_id__4_d29e5988
Stelle	bv_doc_id__4_d29e5990
des	bv_doc_id__4_d29e5992
Bundespräsidenten	bv_doc_id__4_d29e5995
durch	bv_doc_id__4_d29e5997
Tod	bv_doc_id__4_d29e5999
<g/>
.	
Amtsverzicht	bv_doc_id__4_d29e6003
oder	bv_doc_id__4_d29e6005
aus	bv_doc_id__4_d29e6008
anderen	bv_doc_id__4_d29e6010
gesetzlichen	bv_doc_id__4_d29e6012
Gründen	bv_doc_id__4_d29e6014
erledigt	bv_doc_id__4_d29e6016
wird	bv_doc_id__4_d29e6018
<g/>
.	
Art.	bv_doc_id__4_d29e6029
XLI	bv_doc_id__4_d29e6031
<g/>
.	
Zum	bv_doc_id__4_d29e6038
Bundespräsidenten	bv_doc_id__4_d29e6040
sowie	bv_doc_id__4_d29e6042
zu	bv_doc_id__4_d29e6044
seinem	bv_doc_id__4_d29e6046
Stellvertreter	bv_doc_id__4_d29e6049
kann	bv_doc_id__4_d29e6051
nur	bv_doc_id__4_d29e6053
derjenige	bv_doc_id__4_d29e6055
deutschösterreichische	bv_doc_id__4_d29e6057
Bundesbürger	bv_doc_id__4_d29e6059
gewählt	bv_doc_id__4_d29e6062
werden	bv_doc_id__4_d29e6064
<g/>
,	
der	bv_doc_id__4_d29e6068
das	bv_doc_id__4_d29e6070
aktive	bv_doc_id__4_d29e6072
Wahlrecht	bv_doc_id__4_d29e6075
zur	bv_doc_id__4_d29e6077
Bundesversammlung	bv_doc_id__4_d29e6079
hat	bv_doc_id__4_d29e6081
und	bv_doc_id__4_d29e6083
am	bv_doc_id__4_d29e6085
1.	bv_doc_id__4_d29e6088
Jänner	bv_doc_id__4_d29e6090
des	bv_doc_id__4_d29e6092
Jahres	bv_doc_id__4_d29e6094
in	bv_doc_id__4_d29e6096
welchem	bv_doc_id__4_d29e6098
die	bv_doc_id__4_d29e6101
Wahl	bv_doc_id__4_d29e6103
stattfindet	bv_doc_id__4_d29e6105
<g/>
,	
das	bv_doc_id__4_d29e6109
40.	bv_doc_id__4_d29e6111
Lebensjahr	bv_doc_id__4_d29e6114
vollendet	bv_doc_id__4_d29e6116
