<doc id="bv_doc_id__3" attrs="word lemma type">
Erster	bv_doc_id__3_d20e504
von	bv_doc_id__3_d20e5953
Rechtsfolgen	bv_doc_id__3_d20e5955
und	bv_doc_id__3_d20e5957
die	bv_doc_id__3_d20e5959
Tilgung	bv_doc_id__3_d20e5961
von	bv_doc_id__3_d20e5964
Verurteilungen	bv_doc_id__3_d20e5966
<g/>
,	
ferner	bv_doc_id__3_d20e5970
die	bv_doc_id__3_d20e5972
Abolution	bv_doc_id__3_d20e5974
von	bv_doc_id__3_d20e5977
strafgerichtlichen	bv_doc_id__3_d20e5979
Verfahren	bv_doc_id__3_d20e5981
<g/>
.	
Diese	bv_doc_id__3_d20e5988
Akte	bv_doc_id__3_d20e5990
der	bv_doc_id__3_d20e5992
Bundespräsidenten	bv_doc_id__3_d20e5994
erfolgen	bv_doc_id__3_d20e5996
auf	bv_doc_id__3_d20e5999
Vorschlag	bv_doc_id__3_d20e6001
der	bv_doc_id__3_d20e6003
Bundesregierung	bv_doc_id__3_d20e6005
<g/>
.	
Art.	bv_doc_id__3_d20e5801
44.	bv_doc_id__3_d20e5803
Dem	bv_doc_id__3_d20e5808
Bundespräsidenten	bv_doc_id__3_d20e5810
obliegt	bv_doc_id__3_d20e5812
<g/>
:	
Die	bv_doc_id__3_d20e5819
Einberufung	bv_doc_id__3_d20e5821
<g/>
,	
die	bv_doc_id__3_d20e5825
Vertagung	bv_doc_id__3_d20e5827
<g/>
,	
sie	bv_doc_id__3_d20e5832
Schließung	bv_doc_id__3_d20e5834
der	bv_doc_id__3_d20e5836
Session	bv_doc_id__3_d20e5838
und	bv_doc_id__3_d20e5840
die	bv_doc_id__3_d20e5843
Auflösung	bv_doc_id__3_d20e5845
der	bv_doc_id__3_d20e5847
Bundestage	bv_doc_id__3_d20e5849
<g/>
;	
die	bv_doc_id__3_d20e5856
Ausschreibung	bv_doc_id__3_d20e5858
von	bv_doc_id__3_d20e5860
Neuwahlen	bv_doc_id__3_d20e5862
zum	bv_doc_id__3_d20e5864
Bundestage	bv_doc_id__3_d20e5867
und	bv_doc_id__3_d20e5869
zur	bv_doc_id__3_d20e5871
Bundespräsidentschaft	bv_doc_id__3_d20e5873
<g/>
;	
die	bv_doc_id__3_d20e5880
Ernennung	bv_doc_id__3_d20e5882
der	bv_doc_id__3_d20e5884
Bundesbeamten	bv_doc_id__3_d20e5886
und	bv_doc_id__3_d20e5888
Offiziere	bv_doc_id__3_d20e5891
und	bv_doc_id__3_d20e5893
sonstiger	bv_doc_id__3_d20e5895
Bundesfunktionäre	bv_doc_id__3_d20e5897
sowie	bv_doc_id__3_d20e5899
Verleihungen	bv_doc_id__3_d20e5901
von	bv_doc_id__3_d20e5904
Titeln	bv_doc_id__3_d20e5906
<g/>
;	
die	bv_doc_id__3_d20e5914
Begnadigung	bv_doc_id__3_d20e5916
rechtskräftig	bv_doc_id__3_d20e5918
Verur-	bv_doc_id__3_d20e5920
teilter	bv_doc_id__3_d20e5925
<g/>
,	
die	bv_doc_id__3_d20e5929
Milderung	bv_doc_id__3_d20e5931
der	bv_doc_id__3_d20e5933
von	bv_doc_id__3_d20e5935
den	bv_doc_id__3_d20e5938
Gerichten	bv_doc_id__3_d20e5940
ausgesprochenen	bv_doc_id__3_d20e5942
Strafen	bv_doc_id__3_d20e5944
<g/>
,	
die	bv_doc_id__3_d20e5948
Nachsicht	bv_doc_id__3_d20e5951
von	bv_doc_id__3_d20e5953
Rechtsfolgen	bv_doc_id__3_d20e5955
und	bv_doc_id__3_d20e5957
die	bv_doc_id__3_d20e5959
Tilgung	bv_doc_id__3_d20e5961
von	bv_doc_id__3_d20e5964
Verurteilungen	bv_doc_id__3_d20e5966
<g/>
,	
ferner	bv_doc_id__3_d20e5970
die	bv_doc_id__3_d20e5972
Abolution	bv_doc_id__3_d20e5974
von	bv_doc_id__3_d20e5977
strafgerichtlichen	bv_doc_id__3_d20e5979
Verfahren	bv_doc_id__3_d20e5981
<g/>
.	
Diese	bv_doc_id__3_d20e5988
Akte	bv_doc_id__3_d20e5990
der	bv_doc_id__3_d20e5992
Bundespräsidenten	bv_doc_id__3_d20e5994
erfolgen	bv_doc_id__3_d20e5996
auf	bv_doc_id__3_d20e5999
Vorschlag	bv_doc_id__3_d20e6001
der	bv_doc_id__3_d20e6003
Bundesregierung	bv_doc_id__3_d20e6005
<g/>
.	
Art.	bv_doc_id__3_d20e6015
45.	bv_doc_id__3_d20e6017
Der	bv_doc_id__3_d20e6022
Bundespräsident	bv_doc_id__3_d20e6024
ernennt	bv_doc_id__3_d20e6026
auf	bv_doc_id__3_d20e6028
Vorschlag	bv_doc_id__3_d20e6030
der	bv_doc_id__3_d20e6033
zuständigen	bv_doc_id__3_d20e6035
Landesregierung	bv_doc_id__3_d20e6037
die	bv_doc_id__3_d20e6039
Landesbeamten	bv_doc_id__3_d20e6041
<g/>
.	
Art.	bv_doc_id__3_d20e6015
45.	bv_doc_id__3_d20e6017
Der	bv_doc_id__3_d20e6022
Bundespräsident	bv_doc_id__3_d20e6024
ernennt	bv_doc_id__3_d20e6026
auf	bv_doc_id__3_d20e6028
Vorschlag	bv_doc_id__3_d20e6030
der	bv_doc_id__3_d20e6033
zuständigen	bv_doc_id__3_d20e6035
Landesregierung	bv_doc_id__3_d20e6037
die	bv_doc_id__3_d20e6039
Landesbeamten	bv_doc_id__3_d20e6041
<g/>
.	
Art.	bv_doc_id__3_d20e6051
46.	bv_doc_id__3_d20e6053
Der	bv_doc_id__3_d20e6058
Bundespräsident	bv_doc_id__3_d20e6060
kann	bv_doc_id__3_d20e6062
das	bv_doc_id__3_d20e6064
ihm	bv_doc_id__3_d20e6066
zustehende	bv_doc_id__3_d20e6069
Ernennungsrecht	bv_doc_id__3_d20e6071
von	bv_doc_id__3_d20e6073
Beamten	bv_doc_id__3_d20e6075
<g/>
,	
Offizieren	bv_doc_id__3_d20e6079
oder	bv_doc_id__3_d20e6082
sonstigen	bv_doc_id__3_d20e6084
Bundesfunktionären	bv_doc_id__3_d20e6086
bestimmter	bv_doc_id__3_d20e6088
Kategorie	bv_doc_id__3_d20e6090
oder	bv_doc_id__3_d20e6092
Rangsklasse	bv_doc_id__3_d20e6095
den	bv_doc_id__3_d20e6097
ressortmäßig	bv_doc_id__3_d20e6099
zustehenden	bv_doc_id__3_d20e6101
Mitgliedern	bv_doc_id__3_d20e6103
der	bv_doc_id__3_d20e6105
Bundesregierung	bv_doc_id__3_d20e6108
<g/>
(	
bezw	bv_doc_id__3_d20e6112
<g/>
.	
den	bv_doc_id__3_d20e6116
Landesregierungen	bv_doc_id__3_d20e6118
<g/>
)	
delegieren	bv_doc_id__3_d20e6123
<g/>
.	
Art.	bv_doc_id__3_d20e6051
46.	bv_doc_id__3_d20e6053
Der	bv_doc_id__3_d20e6058
Bundespräsident	bv_doc_id__3_d20e6060
kann	bv_doc_id__3_d20e6062
das	bv_doc_id__3_d20e6064
ihm	bv_doc_id__3_d20e6066
zustehende	bv_doc_id__3_d20e6069
Ernennungsrecht	bv_doc_id__3_d20e6071
von	bv_doc_id__3_d20e6073
Beamten	bv_doc_id__3_d20e6075
<g/>
,	
Offizieren	bv_doc_id__3_d20e6079
oder	bv_doc_id__3_d20e6082
sonstigen	bv_doc_id__3_d20e6084
Bundesfunktionären	bv_doc_id__3_d20e6086
bestimmter	bv_doc_id__3_d20e6088
Kategorie	bv_doc_id__3_d20e6090
oder	bv_doc_id__3_d20e6092
Rangsklasse	bv_doc_id__3_d20e6095
den	bv_doc_id__3_d20e6097
ressortmäßig	bv_doc_id__3_d20e6099
zustehenden	bv_doc_id__3_d20e6101
Mitgliedern	bv_doc_id__3_d20e6103
der	bv_doc_id__3_d20e6105
Bundesregierung	bv_doc_id__3_d20e6108
<g/>
(	
bezw	bv_doc_id__3_d20e6112
<g/>
.	
den	bv_doc_id__3_d20e6116
Landesregierungen	bv_doc_id__3_d20e6118
<g/>
)	
delegieren	bv_doc_id__3_d20e6123
<g/>
.	
Art.	bv_doc_id__3_d20e6133
47.	bv_doc_id__3_d20e6135
Alle	bv_doc_id__3_d20e6140
Akte	bv_doc_id__3_d20e6142
des	bv_doc_id__3_d20e6144
Bundespräsidenten	bv_doc_id__3_d20e6146
bedürfen	bv_doc_id__3_d20e6148
der	bv_doc_id__3_d20e6151
Gegenzeichnung	bv_doc_id__3_d20e6153
des	bv_doc_id__3_d20e6155
Bundeskanzlers	bv_doc_id__3_d20e6157
und	bv_doc_id__3_d20e6159
des	bv_doc_id__3_d20e6161
ressortmäßig	bv_doc_id__3_d20e6164
zuständigen	bv_doc_id__3_d20e6166
Staatssekretärs	bv_doc_id__3_d20e6168
<g/>
;	
die	bv_doc_id__3_d20e6172
im	bv_doc_id__3_d20e6174
Art.	bv_doc_id__3_d20e6177
<g/>
.	
<g/>
.	
<g/>
.	
erwähnte	bv_doc_id__3_d20e6185
Ernennung	bv_doc_id__3_d20e6187
von	bv_doc_id__3_d20e6190
Landesbeamten	bv_doc_id__3_d20e6192
der	bv_doc_id__3_d20e6194
Gegenzeichnung	bv_doc_id__3_d20e6196
des	bv_doc_id__3_d20e6198
zuständigen	bv_doc_id__3_d20e6200
Landeshauptmannes	bv_doc_id__3_d20e6203
<g/>
.	
Art.	bv_doc_id__3_d20e6133
47.	bv_doc_id__3_d20e6135
Alle	bv_doc_id__3_d20e6140
Akte	bv_doc_id__3_d20e6142
des	bv_doc_id__3_d20e6144
Bundespräsidenten	bv_doc_id__3_d20e6146
bedürfen	bv_doc_id__3_d20e6148
der	bv_doc_id__3_d20e6151
Gegenzeichnung	bv_doc_id__3_d20e6153
des	bv_doc_id__3_d20e6155
Bundeskanzlers	bv_doc_id__3_d20e6157
und	bv_doc_id__3_d20e6159
des	bv_doc_id__3_d20e6161
ressortmäßig	bv_doc_id__3_d20e6164
zuständigen	bv_doc_id__3_d20e6166
Staatssekretärs	bv_doc_id__3_d20e6168
<g/>
;	
die	bv_doc_id__3_d20e6172
im	bv_doc_id__3_d20e6174
Art.	bv_doc_id__3_d20e6177
<g/>
.	
<g/>
.	
<g/>
.	
erwähnte	bv_doc_id__3_d20e6185
Ernennung	bv_doc_id__3_d20e6187
von	bv_doc_id__3_d20e6190
Landesbeamten	bv_doc_id__3_d20e6192
der	bv_doc_id__3_d20e6194
Gegenzeichnung	bv_doc_id__3_d20e6196
des	bv_doc_id__3_d20e6198
zuständigen	bv_doc_id__3_d20e6200
Landeshauptmannes	bv_doc_id__3_d20e6203
<g/>
.	
Art.	bv_doc_id__3_d20e6214
48.	bv_doc_id__3_d20e6216
Wenn	bv_doc_id__3_d20e6221
der	bv_doc_id__3_d20e6223
Bundespräsident	bv_doc_id__3_d20e6225
verhindert	bv_doc_id__3_d20e6227
ist	bv_doc_id__3_d20e6229
<g/>
,	
wenn	bv_doc_id__3_d20e6234
er	bv_doc_id__3_d20e6236
gerichtlich	bv_doc_id__3_d20e6238
verfolgt	bv_doc_id__3_d20e6240
wird	bv_doc_id__3_d20e6242
<g/>
,	
oder	bv_doc_id__3_d20e6247
wenn	bv_doc_id__3_d20e6249
seine	bv_doc_id__3_d20e6251
Stelle	bv_doc_id__3_d20e6253
dauernd	bv_doc_id__3_d20e6255
erledigt	bv_doc_id__3_d20e6258
ist	bv_doc_id__3_d20e6260
<g/>
,	
im	bv_doc_id__3_d20e6264
letzteren	bv_doc_id__3_d20e6266
Falle	bv_doc_id__3_d20e6268
bis	bv_doc_id__3_d20e6271
zur	bv_doc_id__3_d20e6273
Neuwahl	bv_doc_id__3_d20e6275
eines	bv_doc_id__3_d20e6279
Nachfolgers	bv_doc_id__3_d20e6281
<g/>
,	
gehen	bv_doc_id__3_d20e6286
alle	bv_doc_id__3_d20e6288
Funktionen	bv_doc_id__3_d20e6290
des	bv_doc_id__3_d20e6292
Bundespräsidenten	bv_doc_id__3_d20e6294
auf	bv_doc_id__3_d20e6297
die	bv_doc_id__3_d20e6299
Bundesregierung	bv_doc_id__3_d20e6301
über	bv_doc_id__3_d20e6303
<g/>
.	
Diese	bv_doc_id__3_d20e6310
hat	bv_doc_id__3_d20e6312
im	bv_doc_id__3_d20e6314
Falle	bv_doc_id__3_d20e6316
dauernder	bv_doc_id__3_d20e6318
Erledigung	bv_doc_id__3_d20e6321
der	bv_doc_id__3_d20e6323
Stelle	bv_doc_id__3_d20e6325
des	bv_doc_id__3_d20e6327
Bundespräsidenten	bv_doc_id__3_d20e6329
sofort	bv_doc_id__3_d20e6331
eine	bv_doc_id__3_d20e6334
Neuwahl	bv_doc_id__3_d20e6336
auszuschreiben	bv_doc_id__3_d20e6338
und	bv_doc_id__3_d20e6340
durchzuführen	bv_doc_id__3_d20e6342
<g/>
.	
Art.	bv_doc_id__3_d20e6214
48.	bv_doc_id__3_d20e6216
Wenn	bv_doc_id__3_d20e6221
der	bv_doc_id__3_d20e6223
Bundespräsident	bv_doc_id__3_d20e6225
verhindert	bv_doc_id__3_d20e6227
ist	bv_doc_id__3_d20e6229
<g/>
,	
wenn	bv_doc_id__3_d20e6234
er	bv_doc_id__3_d20e6236
gerichtlich	bv_doc_id__3_d20e6238
verfolgt	bv_doc_id__3_d20e6240
wird	bv_doc_id__3_d20e6242
<g/>
,	
oder	bv_doc_id__3_d20e6247
wenn	bv_doc_id__3_d20e6249
seine	bv_doc_id__3_d20e6251
Stelle	bv_doc_id__3_d20e6253
dauernd	bv_doc_id__3_d20e6255
erledigt	bv_doc_id__3_d20e6258
ist	bv_doc_id__3_d20e6260
<g/>
,	
im	bv_doc_id__3_d20e6264
letzteren	bv_doc_id__3_d20e6266
Falle	bv_doc_id__3_d20e6268
bis	bv_doc_id__3_d20e6271
zur	bv_doc_id__3_d20e6273
Neuwahl	bv_doc_id__3_d20e6275
eines	bv_doc_id__3_d20e6279
Nachfolgers	bv_doc_id__3_d20e6281
<g/>
,	
gehen	bv_doc_id__3_d20e6286
alle	bv_doc_id__3_d20e6288
Funktionen	bv_doc_id__3_d20e6290
des	bv_doc_id__3_d20e6292
Bundespräsidenten	bv_doc_id__3_d20e6294
auf	bv_doc_id__3_d20e6297
die	bv_doc_id__3_d20e6299
Bundesregierung	bv_doc_id__3_d20e6301
über	bv_doc_id__3_d20e6303
<g/>
.	
Diese	bv_doc_id__3_d20e6310
hat	bv_doc_id__3_d20e6312
im	bv_doc_id__3_d20e6314
Falle	bv_doc_id__3_d20e6316
dauernder	bv_doc_id__3_d20e6318
Erledigung	bv_doc_id__3_d20e6321
der	bv_doc_id__3_d20e6323
Stelle	bv_doc_id__3_d20e6325
des	bv_doc_id__3_d20e6327
Bundespräsidenten	bv_doc_id__3_d20e6329
sofort	bv_doc_id__3_d20e6331
eine	bv_doc_id__3_d20e6334
Neuwahl	bv_doc_id__3_d20e6336
auszuschreiben	bv_doc_id__3_d20e6338
und	bv_doc_id__3_d20e6340
durchzuführen	bv_doc_id__3_d20e6342
<g/>
.	
2.)	bv_doc_id__3_d20e6353
Die	bv_doc_id__3_d20e6355
Bundesregierung	bv_doc_id__3_d20e6357
<g/>
.	
Art.	bv_doc_id__3_d20e6366
49.	bv_doc_id__3_d20e6368
Mit	bv_doc_id__3_d20e6373
der	bv_doc_id__3_d20e6375
Ausübung	bv_doc_id__3_d20e6377
der	bv_doc_id__3_d20e6379
Regierungs-	bv_doc_id__3_d20e6381
und	bv_doc_id__3_d20e6384
Vollzugsgewalt	bv_doc_id__3_d20e6386
des	bv_doc_id__3_d20e6388
Bundes	bv_doc_id__3_d20e6390
sind	bv_doc_id__3_d20e6392
<g/>
,	
soweit	bv_doc_id__3_d20e6397
diese	bv_doc_id__3_d20e6399
nicht	bv_doc_id__3_d20e6401
dem	bv_doc_id__3_d20e6403
Bundespräsidenten	bv_doc_id__3_d20e6405
übertragen	bv_doc_id__3_d20e6407
ist	bv_doc_id__3_d20e6410
<g/>
,	
der	bv_doc_id__3_d20e6414
Bundeskanzler	bv_doc_id__3_d20e6416
<g/>
,	
der	bv_doc_id__3_d20e6420
Vizekanzler	bv_doc_id__3_d20e6423
und	bv_doc_id__3_d20e6425
die	bv_doc_id__3_d20e6427
Staatssekretäre	bv_doc_id__3_d20e6429
betraut	bv_doc_id__3_d20e6431
<g/>
.	
Sie	bv_doc_id__3_d20e6438
bilden	bv_doc_id__3_d20e6440
in	bv_doc_id__3_d20e6442
ihrer	bv_doc_id__3_d20e6444
Gesamtheit	bv_doc_id__3_d20e6446
die	bv_doc_id__3_d20e6449
Bundesregierung	bv_doc_id__3_d20e6451
unter	bv_doc_id__3_d20e6453
dem	bv_doc_id__3_d20e6455
Vorsitze	bv_doc_id__3_d20e6457
des	bv_doc_id__3_d20e6459
Bundeskanzlers	bv_doc_id__3_d20e6462
<g/>
.	
Die	bv_doc_id__3_d20e6469
Regierungs-	bv_doc_id__3_d20e6471
und	bv_doc_id__3_d20e6473
Vollzugsgewalt	bv_doc_id__3_d20e6475
des	bv_doc_id__3_d20e6477
Bundes	bv_doc_id__3_d20e6480
darf	bv_doc_id__3_d20e6482
nur	bv_doc_id__3_d20e6484
auf	bv_doc_id__3_d20e6486
Grund	bv_doc_id__3_d20e6488
der	bv_doc_id__3_d20e6490
Bundesverfassung	bv_doc_id__3_d20e6493
und	bv_doc_id__3_d20e6495
der	bv_doc_id__3_d20e6497
von	bv_doc_id__3_d20e6499
dem	bv_doc_id__3_d20e6501
Bundestage	bv_doc_id__3_d20e6503
beschlossenen	bv_doc_id__3_d20e6506
Gesetze	bv_doc_id__3_d20e6508
ausgeübt	bv_doc_id__3_d20e6510
werden	bv_doc_id__3_d20e6512
<g/>
.	
Jede	bv_doc_id__3_d20e6519
Behörde	bv_doc_id__3_d20e6521
kann	bv_doc_id__3_d20e6523
im	bv_doc_id__3_d20e6525
Rahmen	bv_doc_id__3_d20e6527
der	bv_doc_id__3_d20e6530
Gesetze	bv_doc_id__3_d20e6532
innerhalb	bv_doc_id__3_d20e6534
ihres	bv_doc_id__3_d20e6536
Wirkungskreises	bv_doc_id__3_d20e6538
Vollzugsanweisungen	bv_doc_id__3_d20e6540
erlassen	bv_doc_id__3_d20e6543
<g/>
.	
Art.	bv_doc_id__3_d20e6553
50.	bv_doc_id__3_d20e6555
Die	bv_doc_id__3_d20e6560
Bundesregierung	bv_doc_id__3_d20e6562
wird	bv_doc_id__3_d20e6564
von	bv_doc_id__3_d20e6566
der	bv_doc_id__3_d20e6568
Bundesversammlung	bv_doc_id__3_d20e6571
über	bv_doc_id__3_d20e6573
den	bv_doc_id__3_d20e6575
Gesamtvorschlag	bv_doc_id__3_d20e6577
eines	bv_doc_id__3_d20e6579
besonderen	bv_doc_id__3_d20e6581
Ausschusses	bv_doc_id__3_d20e6584
<g/>
,	
dessen	bv_doc_id__3_d20e6588
Zusammensetzung	bv_doc_id__3_d20e6590
<g/>
,	
Wirkungskreis	bv_doc_id__3_d20e6594
und	bv_doc_id__3_d20e6597
Verfahren	bv_doc_id__3_d20e6599
im	bv_doc_id__3_d20e6601
Geschäftsordnungsgesetze	bv_doc_id__3_d20e6603
geregelt	bv_doc_id__3_d20e6605
ist	bv_doc_id__3_d20e6607
<g/>
,	
in	bv_doc_id__3_d20e6612
namentlicher	bv_doc_id__3_d20e6614
Abstimmung	bv_doc_id__3_d20e6616
gewählt	bv_doc_id__3_d20e6618
<g/>
.	
Die	bv_doc_id__3_d20e6627
Bestallungsurkunden	bv_doc_id__3_d20e6629
des	bv_doc_id__3_d20e6631
Bundeskanzlers	bv_doc_id__3_d20e6633
und	bv_doc_id__3_d20e6636
der	bv_doc_id__3_d20e6638
Staatssekretäre	bv_doc_id__3_d20e6640
werden	bv_doc_id__3_d20e6642
vom	bv_doc_id__3_d20e6644
Bundespräsidenten	bv_doc_id__3_d20e6646
mit	bv_doc_id__3_d20e6649
dem	bv_doc_id__3_d20e6651
Datum	bv_doc_id__3_d20e6653
des	bv_doc_id__3_d20e6655
Tages	bv_doc_id__3_d20e6657
der	bv_doc_id__3_d20e6659
Angelobung	bv_doc_id__3_d20e6662
ausgefertigt	bv_doc_id__3_d20e6664
und	bv_doc_id__3_d20e6666
von	bv_doc_id__3_d20e6668
dem	bv_doc_id__3_d20e6670
neu	bv_doc_id__3_d20e6672
bestellten	bv_doc_id__3_d20e6675
Bundeskanzler	bv_doc_id__3_d20e6677
gegengezeichnet	bv_doc_id__3_d20e6679
<g/>
.	
Art.	bv_doc_id__3_d20e6689
51.	bv_doc_id__3_d20e6691
Bis	bv_doc_id__3_d20e6696
die	bv_doc_id__3_d20e6698
neue	bv_doc_id__3_d20e6700
Bundesregierung	bv_doc_id__3_d20e6702
gebildet	bv_doc_id__3_d20e6704
ist	bv_doc_id__3_d20e6707
<g/>
,	
hat	bv_doc_id__3_d20e6711
der	bv_doc_id__3_d20e6713
Bundespräsident	bv_doc_id__3_d20e6715
entweder	bv_doc_id__3_d20e6717
die	bv_doc_id__3_d20e6720
scheidende	bv_doc_id__3_d20e6722
Regierung	bv_doc_id__3_d20e6724
unter	bv_doc_id__3_d20e6726
dem	bv_doc_id__3_d20e6728
Vorsitz	bv_doc_id__3_d20e6730
des	bv_doc_id__3_d20e6733
bisherigen	bv_doc_id__3_d20e6735
Bundeskanzlers	bv_doc_id__3_d20e6737
oder	bv_doc_id__3_d20e6739
eines	bv_doc_id__3_d20e6741
Staatssekretärs	bv_doc_id__3_d20e6743
mit	bv_doc_id__3_d20e6746
der	bv_doc_id__3_d20e6748
einstweiligen	bv_doc_id__3_d20e6750
Fortführung	bv_doc_id__3_d20e6752
der	bv_doc_id__3_d20e6754
Geschäfte	bv_doc_id__3_d20e6756
zu	bv_doc_id__3_d20e6759
beauftragen	bv_doc_id__3_d20e6761
oder	bv_doc_id__3_d20e6763
leitende	bv_doc_id__3_d20e6765
Beamte	bv_doc_id__3_d20e6767
der	bv_doc_id__3_d20e6769
Staatsämter	bv_doc_id__3_d20e6772
unter	bv_doc_id__3_d20e6774
dem	bv_doc_id__3_d20e6776
Vorsitz	bv_doc_id__3_d20e6778
eines	bv_doc_id__3_d20e6780
zu	bv_doc_id__3_d20e6782
leitenden	bv_doc_id__3_d20e6785
Beamten	bv_doc_id__3_d20e6787
oder	bv_doc_id__3_d20e6789
eines	bv_doc_id__3_d20e6791
eigens	bv_doc_id__3_d20e6793
hiezu	bv_doc_id__3_d20e6795
bestellten	bv_doc_id__3_d20e6798
Beamten	bv_doc_id__3_d20e6800
mit	bv_doc_id__3_d20e6802
der	bv_doc_id__3_d20e6804
einstweiligen	bv_doc_id__3_d20e6806
Leitung	bv_doc_id__3_d20e6808
der	bv_doc_id__3_d20e6811
Verwaltung	bv_doc_id__3_d20e6813
zu	bv_doc_id__3_d20e6815
betrauen	bv_doc_id__3_d20e6817
<g/>
.	
Art.	bv_doc_id__3_d20e6827
52.	bv_doc_id__3_d20e6829
Versagt	bv_doc_id__3_d20e6834
der	bv_doc_id__3_d20e6836
Bundestag	bv_doc_id__3_d20e6838
der	bv_doc_id__3_d20e6840
Bundesregierung	bv_doc_id__3_d20e6842
oder	bv_doc_id__3_d20e6845
einzelne	bv_doc_id__3_d20e6847
Mitglieder	bv_doc_id__3_d20e6849
derselben	bv_doc_id__3_d20e6851
durch	bv_doc_id__3_d20e6853
ausdrückliche	bv_doc_id__3_d20e6855
Entschließung	bv_doc_id__3_d20e6858
das	bv_doc_id__3_d20e6860
Vertrauen	bv_doc_id__3_d20e6862
<g/>
,	
so	bv_doc_id__3_d20e6866
ist	bv_doc_id__3_d20e6868
eine	bv_doc_id__3_d20e6871
neue	bv_doc_id__3_d20e6873
Bundesregierung	bv_doc_id__3_d20e6875
zu	bv_doc_id__3_d20e6877
bestellen	bv_doc_id__3_d20e6879
<g/>
,	
bezw	bv_doc_id__3_d20e6884
<g/>
.	
der	bv_doc_id__3_d20e6888
betreffende	bv_doc_id__3_d20e6890
Staatssekretär	bv_doc_id__3_d20e6892
seines	bv_doc_id__3_d20e6894
Amtes	bv_doc_id__3_d20e6897
zu	bv_doc_id__3_d20e6899
entheben	bv_doc_id__3_d20e6901
<g/>
.	
Zu	bv_doc_id__3_d20e6908
einem	bv_doc_id__3_d20e6910
Beschlusse	bv_doc_id__3_d20e6912
des	bv_doc_id__3_d20e6914
Bundestages	bv_doc_id__3_d20e6916
mit	bv_doc_id__3_d20e6919
welchem	bv_doc_id__3_d20e6921
das	bv_doc_id__3_d20e6923
Vertrauen	bv_doc_id__3_d20e6925
versagt	bv_doc_id__3_d20e6927
wird	bv_doc_id__3_d20e6929
<g/>
,	
ist	bv_doc_id__3_d20e6934
die	bv_doc_id__3_d20e6936
Anwesenheit	bv_doc_id__3_d20e6938
der	bv_doc_id__3_d20e6940
Hälfte	bv_doc_id__3_d20e6942
der	bv_doc_id__3_d20e6945
Mitglieder	bv_doc_id__3_d20e6947
des	bv_doc_id__3_d20e6949
Bundestages	bv_doc_id__3_d20e6951
erforderlich	bv_doc_id__3_d20e6953
<g/>
.	
Doch	bv_doc_id__3_d20e6958
ist	bv_doc_id__3_d20e6960
<g/>
,	
wenn	bv_doc_id__3_d20e6964
<g/>
.	
<g/>
.	
<g/>
.	
Mitglieder	bv_doc_id__3_d20e6973
es	bv_doc_id__3_d20e6975
ver-	bv_doc_id__3_d20e6977
langen	bv_doc_id__3_d20e6981
<g/>
,	
die	bv_doc_id__3_d20e6986
Abstimmung	bv_doc_id__3_d20e6988
auf	bv_doc_id__3_d20e6990
den	bv_doc_id__3_d20e6992
zweitnächsten	bv_doc_id__3_d20e6994
Werktag	bv_doc_id__3_d20e6997
zu	bv_doc_id__3_d20e6999
vertagen	bv_doc_id__3_d20e7001
<g/>
.	
Eine	bv_doc_id__3_d20e7005
neuerliche	bv_doc_id__3_d20e7007
Vertagung	bv_doc_id__3_d20e7010
der	bv_doc_id__3_d20e7012
Abstimmung	bv_doc_id__3_d20e7014
kann	bv_doc_id__3_d20e7016
nur	bv_doc_id__3_d20e7018
auf	bv_doc_id__3_d20e7020
Beschluß	bv_doc_id__3_d20e7023
des	bv_doc_id__3_d20e7025
Bundestages	bv_doc_id__3_d20e7027
erfolgen	bv_doc_id__3_d20e7029
<g/>
.	
Die	bv_doc_id__3_d20e7036
gesamte	bv_doc_id__3_d20e7038
Bundesregierung	bv_doc_id__3_d20e7040
und	bv_doc_id__3_d20e7042
die	bv_doc_id__3_d20e7044
einzelnen	bv_doc_id__3_d20e7047
Mitglieder	bv_doc_id__3_d20e7049
derselben	bv_doc_id__3_d20e7051
werden	bv_doc_id__3_d20e7053
in	bv_doc_id__3_d20e7055
den	bv_doc_id__3_d20e7057
gesetzlich	bv_doc_id__3_d20e7060
bestimmten	bv_doc_id__3_d20e7062
Fällen	bv_doc_id__3_d20e7064
oder	bv_doc_id__3_d20e7066
über	bv_doc_id__3_d20e7068
ihren	bv_doc_id__3_d20e7070
Wunsch	bv_doc_id__3_d20e7073
vom	bv_doc_id__3_d20e7075
Bundespräsidenten	bv_doc_id__3_d20e7077
ihres	bv_doc_id__3_d20e7079
Amtes	bv_doc_id__3_d20e7081
enthoben	bv_doc_id__3_d20e7083
<g/>
.	
Art.	bv_doc_id__3_d20e7095
53.	bv_doc_id__3_d20e7097
Der	bv_doc_id__3_d20e7102
Bundespräsident	bv_doc_id__3_d20e7104
und	bv_doc_id__3_d20e7106
die	bv_doc_id__3_d20e7108
Mitglieder	bv_doc_id__3_d20e7110
der	bv_doc_id__3_d20e7113
Bundesregierung	bv_doc_id__3_d20e7115
sind	bv_doc_id__3_d20e7117
nach	bv_doc_id__3_d20e7119
Maßgabe	bv_doc_id__3_d20e7121
des	bv_doc_id__3_d20e7123
Art.	bv_doc_id__3_d20e7126
<g/>
.	
<g/>
.	
<g/>
.	
der	bv_doc_id__3_d20e7134
Bundesverfassung	bv_doc_id__3_d20e7136
<g/>
,	
